Number,DriveEfficiency,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
9,0.65,21,0.473021,22,0.518448,21.5938979,49,0.464825,50,0.515014,49.70085078,28,28.10695288
9,0.65,22,0.47044,23,0.506272,22.82496093,51,0.484761,52,0.509498,51.61604075,29,28.79107982
9,0.65,23,0.4815,24,0.5,24,45,0.476167,46,0.505814,45.80389247,22,21.80389247
9,0.65,24,0.484864,25,0.512075,24.55624564,49,0.484753,50,0.527547,49.35628826,25,24.80004263
9,0.65,23,0.485407,24,0.509824,23.59765737,51,0.496427,52,0.549515,51.06730335,28,27.46964598
9,0.65,22,0.480731,23,0.525922,22.42639021,48,0.49679,49,0.530792,48.09440621,26,25.668016
9,0.65,24,0.485549,25,0.525407,24.3625621,46,0.485685,47,0.531693,46.31114154,22,21.94857945
9,0.65,23,0.472847,24,0.534979,23.43702118,48,0.48723,49,0.517527,48.42149388,25,24.9844727
9,0.65,22,0.495987,23,0.54135,22.08846417,50,0.493703,51,0.554028,50.10438458,28,28.01592042
9,0.65,25,0.460309,26,0.529923,25.5701583,47,0.482025,48,0.52529,47.41546285,22,21.84530454
9,0.65,23,0.498347,24,0.522672,23.06795478,51,0.471199,52,0.514258,51.66887294,28,28.60091816
9,0.65,22,0.483921,23,0.523609,22.40513505,48,0.481176,49,0.511004,48.63108489,26,26.22594983
9,0.65,24,0.462019,25,0.50595,24.86456033,50,0.495426,51,0.539028,50.10490344,26,25.24034311
9,0.65,23,0.457789,24,0.504916,23.89568612,49,0.476043,50,0.507998,49.74971053,26,25.85402441
9,0.65,25,0.476429,26,0.541146,25.36421651,52,0.497965,53,0.534114,52.05629478,27,26.69207827
9,0.65,25,0.497313,26,0.527361,25.08942359,48,0.497175,49,0.544132,48.06016142,23,22.97073784
9,0.65,24,0.479561,25,0.525945,24.44064764,49,0.498045,50,0.537731,49.0492617,25,24.60861407
9,0.65,24,0.477714,25,0.519979,24.52729209,48,0.491237,49,0.523077,48.27521985,24,23.74792776
9,0.65,23,0.469897,24,0.505194,23.85284868,50,0.492449,51,0.517156,50.30562189,27,26.4527732
0,0.7,22,0.452915,23,0.510331,22.82006758,43,0.484421,44,0.519057,43.44979212,21,20.62972455
0,0.7,19,0.436461,20,0.503813,19.94338698,44,0.495772,45,0.545591,44.08486722,25,24.14148024
0,0.7,22,0.47725,23,0.510294,22.68847597,45,0.491329,46,0.544738,45.16235091,23,22.47387494
0,0.7,20,0.463052,21,0.522037,20.62639654,45,0.470874,46,0.512303,45.70303411,25,25.07663757
0,0.7,23,0.493703,24,0.536744,23.14630236,44,0.477356,45,0.501661,44.93166015,21,21.78535779
0,0.7,19,0.491338,20,0.507296,19.54279985,44,0.459311,45,0.50224,44.94782082,25,25.40502097
0,0.7,22,0.481827,23,0.524486,22.42600624,46,0.478303,47,0.504377,46.83213163,24,24.40612539
0,0.7,22,0.483762,23,0.513027,22.55486076,45,0.482514,46,0.521907,45.44388597,23,22.88902521
0,0.7,19,0.459129,20,0.515884,19.72013038,45,0.482936,46,0.513072,45.56623308,26,25.84610269
0,0.7,23,0.485198,24,0.518694,23.44190351,45,0.479376,46,0.502173,45.90468044,22,22.46277693
0,0.7,23,0.486835,24,0.530462,23.30176267,44,0.496379,45,0.542458,44.07858243,21,20.77681976
0,0.7,19,0.448144,20,0.5013,19.97554368,47,0.49274,48,0.517144,47.29749221,28,27.32194853
0,0.7,24,0.470813,25,0.50515,24.85001602,49,0.496024,50,0.559611,49.0625285,25,24.21251249
0,0.7,20,0.489733,21,0.506079,20.62810474,46,0.499514,47,0.556792,46.00848493,26,25.3803802
0,0.7,21,0.481132,22,0.540153,21.31968282,45,0.475497,46,0.533976,45.41900511,24,24.09932229
0,0.7,20,0.453094,21,0.520833,20.69245191,42,0.464816,43,0.522311,42.61194887,22,21.91949695
0,0.7,22,0.468504,23,0.50535,22.85480106,45,0.491327,46,0.527456,45.24005646,23,22.3852554
0,0.7,21,0.46913,22,0.517123,21.6432188,46,0.496602,47,0.528681,46.105926,25,24.46270719
0,0.7,24,0.474647,25,0.537598,24.40274182,47,0.489805,48,0.513089,47.43785432,23,23.03511251
0,0.7,23,0.479012,24,0.527956,23.42881661,50,0.47654,51,0.527209,50.46300499,27,27.03418839
1,0.7,21,0.493964,22,0.514604,21.29244186,43,0.480203,44,0.515789,43.55631428,22,22.26387242
1,0.7,21,0.489726,22,0.522048,21.31786399,45,0.493627,46,0.531515,45.16820629,24,23.8503423
1,0.7,22,0.461345,23,0.501596,22.96034881,49,0.48002,50,0.502933,49.87199406,27,26.91164525
1,0.7,23,0.499765,24,0.548419,23.00483002,45,0.491795,46,0.552178,45.13588262,22,22.13105259
1,0.7,22,0.489268,23,0.512593,22.46010718,46,0.468874,47,0.528806,46.51935527,24,24.05924809
1,0.7,21,0.490828,22,0.501203,21.88404819,46,0.48855,47,0.52419,46.32126824,25,24.43722005
1,0.7,23,0.496665,24,0.560831,23.05197457,50,0.49196,51,0.535941,50.18280621,27,27.13083165
1,0.7,23,0.498446,24,0.522848,23.0636833,46,0.448491,47,0.503601,46.93465796,23,23.87097465
1,0.7,23,0.480597,24,0.524704,23.4399075,47,0.499266,48,0.562587,47.01159173,24,23.57168423
1,0.7,21,0.472445,22,0.520608,21.57211968,42,0.458084,43,0.50249,42.9439265,21,21.37180682
1,0.7,22,0.49828,23,0.529381,22.05530369,46,0.460674,47,0.503115,46.92660399,24,24.8713003
1,0.7,21,0.488475,22,0.523011,21.33370975,44,0.498254,45,0.535171,44.04729528,23,22.71358553
1,0.7,24,0.474155,25,0.517606,24.59480794,48,0.482273,49,0.505041,48.77859276,24,24.18378482
1,0.7,21,0.478663,22,0.515137,21.58499205,49,0.478006,50,0.5218,49.50221492,28,27.91722287
1,0.7,21,0.496555,22,0.505717,21.3760096,45,0.461087,46,0.501934,45.95265258,24,24.57664298
1,0.7,20,0.479514,21,0.516958,20.54711035,43,0.499756,44,0.510204,43.02335375,23,22.4762434
1,0.7,21,0.477597,22,0.514504,21.60701222,45,0.481266,46,0.53499,45.34870821,24,23.74169599
1,0.7,21,0.49588,22,0.531955,21.11420651,44,0.459529,45,0.50098,44.97635763,23,23.86215111
1,0.7,23,0.479506,24,0.509785,23.67683873,46,0.481132,47,0.521363,46.46899157,23,22.79215284
1,0.7,22,0.482134,23,0.525121,22.41561402,45,0.496638,46,0.528386,45.10589643,23,22.69028241
2,0.7,21,0.486402,22,0.501946,21.874807,47,0.481957,48,0.525035,47.41884489,26,25.54403789
2,0.7,23,0.475524,24,0.524874,23.49596758,48,0.480778,49,0.522674,48.45880275,25,24.96283517
2,0.7,23,0.470829,24,0.516813,23.63437283,47,0.476429,48,0.508549,47.73384184,24,24.09946902
2,0.7,19,0.473737,20,0.504805,19.84533926,44,0.48675,45,0.524054,44.35518979,25,24.50985054
2,0.7,22,0.489776,23,0.534052,22.23091517,46,0.471328,47,0.502067,46.93275643,24,24.70184126
2,0.7,21,0.482287,22,0.529587,21.37448203,46,0.46374,47,0.505698,46.86419753,25,25.4897155
2,0.7,21,0.496739,22,0.525891,21.11186196,48,0.481675,49,0.513446,48.57678386,27,27.46492189
2,0.7,22,0.487155,23,0.517832,22.41871761,44,0.457653,45,0.504024,44.91322163,22,22.49450402
2,0.7,24,0.463101,25,0.508048,24.82094467,45,0.467532,46,0.515988,45.67005118,21,20.84910651
2,0.7,22,0.446966,23,0.507417,22.87730559,46,0.487915,47,0.527926,46.30204194,24,23.42473635
2,0.7,22,0.479835,23,0.519981,22.50229164,48,0.471037,49,0.522857,48.55891548,26,26.05662384
2,0.7,22,0.446663,23,0.501521,22.97227387,45,0.499521,46,0.542976,45.0110229,23,22.03874903
2,0.7,20,0.481714,21,0.527764,20.39709012,46,0.496982,47,0.518756,46.13860568,26,25.74151556
2,0.7,21,0.441994,22,0.507692,21.88291881,46,0.463477,47,0.506864,46.84179593,25,24.95887712
2,0.7,20,0.458373,21,0.504601,20.90047158,44,0.485287,45,0.538358,44.27723239,24,23.37676081
2,0.7,22,0.489188,23,0.539558,22.21465158,47,0.4915,48,0.533037,47.20463683,25,24.98998525
2,0.7,22,0.461886,23,0.504132,22.90219192,49,0.49953,50,0.543276,49.01074384,27,26.10855192
2,0.7,22,0.49369,23,0.52822,22.18273965,44,0.481064,45,0.511776,44.61656681,22,22.43382717
2,0.7,22,0.499521,23,0.517857,22.02612347,46,0.478723,47,0.533874,46.38579536,24,24.35967189
2,0.7,22,0.478474,23,0.54541,22.32159077,46,0.470363,47,0.511241,46.72501101,24,24.40342024
3,0.7,20,0.475067,21,0.520128,20.55331662,45,0.460279,46,0.519506,45.67065696,25,25.11734035
3,0.7,22,0.461377,23,0.502569,22.93763352,45,0.491443,46,0.520173,45.29784198,23,22.36020846
3,0.7,22,0.449402,23,0.501266,22.97559,45,0.495927,46,0.55415,45.06995517,23,22.09436517
3,0.7,23,0.484398,24,0.519141,23.44906888,46,0.474471,47,0.537518,46.40492014,23,22.95585126
3,0.7,23,0.495219,24,0.530551,23.13531643,47,0.475943,48,0.506747,47.78097,24,24.64565358
3,0.7,22,0.491434,23,0.548402,22.15036512,47,0.466233,48,0.509108,47.78756851,25,25.6372034
3,0.7,23,0.482812,24,0.518831,23.47719259,47,0.482535,48,0.52901,47.37579344,24,23.89860084
3,0.7,19,0.481904,20,0.504181,19.81231764,45,0.487154,46,0.548751,45.20854912,26,25.39623148
3,0.7,22,0.472167,23,0.522416,22.55390157,44,0.489277,45,0.529624,44.26576945,22,21.71186788
3,0.7,22,0.453699,23,0.504407,22.91309064,47,0.474479,48,0.509852,47.72148249,25,24.80839185
3,0.7,21,0.452,22,0.500236,21.99510739,46,0.436512,47,0.506241,46.91049635,25,24.91538896
3,0.7,19,0.479219,20,0.550661,19.29087931,44,0.470707,45,0.50709,44.80512877,25,25.51424945
3,0.7,23,0.478196,24,0.520274,23.51818052,49,0.497874,50,0.546264,49.0439347,26,25.52575418
3,0.7,19,0.465139,20,0.50641,19.84468513,45,0.482655,46,0.529261,45.37216238,26,25.52747725
3,0.7,22,0.46002,23,0.501703,22.95914402,47,0.484848,48,0.519105,47.44230376,25,24.48315975
3,0.7,23,0.493124,24,0.531905,23.17730332,47,0.473151,48,0.504781,47.84884603,24,24.67154271
3,0.7,21,0.486762,22,0.547872,21.21662576,42,0.49433,43,0.542733,42.1171415,21,20.90051574
3,0.7,21,0.474949,22,0.506905,21.78392164,46,0.44956,47,0.502796,46.94747915,25,25.16355751
3,0.7,21,0.459515,22,0.505516,21.88008956,47,0.492739,48,0.515881,47.31375853,26,25.43366897
3,0.7,22,0.480302,23,0.515365,22.56178878,48,0.485007,49,0.535198,48.29871889,26,25.73693011
4,0.7,23,0.49651,24,0.536597,23.08706064,48,0.4689,49,0.519535,48.61419966,25,25.52713902
4,0.7,23,0.497983,24,0.542911,23.04489405,45,0.493627,46,0.527598,45.18760119,22,22.14270714
4,0.7,22,0.492537,23,0.551859,22.12580493,45,0.476052,46,0.50481,45.83274219,23,23.70693726
4,0.7,20,0.464303,21,0.515889,20.69199007,45,0.457887,46,0.502361,45.9469128,25,25.25492273
4,0.7,23,0.487733,24,0.506849,23.64171375,45,0.471436,46,0.507184,45.79903771,22,22.15732396
4,0.7,23,0.490216,24,0.507617,23.56226654,47,0.478525,48,0.517376,47.55275282,24,23.99048629
4,0.7,21,0.492095,22,0.507998,21.49707602,45,0.489051,46,0.544939,45.19590968,24,23.69883365
4,0.7,22,0.476453,23,0.514045,22.62638327,45,0.452636,46,0.528265,45.6262677,23,22.99988443
4,0.7,23,0.462701,24,0.513974,23.7274589,48,0.498569,49,0.5625,48.02238351,25,24.29492461
4,0.7,22,0.489668,23,0.528855,22.26365887,46,0.475149,47,0.503047,46.8907807,24,24.62712183
4,0.7,22,0.493421,23,0.542097,22.13515901,44,0.49121,45,0.539874,44.18062634,22,22.04546733
4,0.7,22,0.494156,23,0.514728,22.28407544,43,0.444995,44,0.502347,43.95907728,21,21.67500183
4,0.7,21,0.47395,22,0.514655,21.63997052,46,0.498075,47,0.530551,46.05927454,25,24.41930402
4,0.7,20,0.494597,21,0.53405,20.13694776,46,0.468239,47,0.51343,46.70281693,26,26.56586917
4,0.7,20,0.482044,21,0.528779,20.38420884,45,0.480338,46,0.522869,45.46229809,25,25.07808925
4,0.7,21,0.496158,22,0.533564,21.1027108,46,0.499218,47,0.520991,46.03591604,25,24.93320525
4,0.7,21,0.49038,22,0.533028,21.22556744,46,0.464484,47,0.510402,46.77346574,25,25.54789831
4,0.7,19,0.472038,20,0.528205,19.49783681,42,0.488609,43,0.531279,42.26695571,23,22.7691189
4,0.7,20,0.486994,21,0.539241,20.24893295,45,0.487374,46,0.538117,45.2488225,25,24.99988954
4,0.7,21,0.483447,22,0.500255,21.98482865,45,0.459377,46,0.506534,45.86144157,24,23.87661291
5,0.7,19,0.466472,20,0.511696,19.74137626,45,0.470346,46,0.504237,45.87498156,26,26.1336053
5,0.7,21,0.47619,22,0.513889,21.63158174,45,0.452272,46,0.50569,45.8934816,24,24.26189986
5,0.7,20,0.474602,21,0.513632,20.65073021,48,0.493815,49,0.54742,48.11538103,28,27.46465082
5,0.7,22,0.478019,23,0.516525,22.5708461,46,0.49155,47,0.525622,46.24800423,24,23.67715812
5,0.7,20,0.488703,21,0.516976,20.39956849,43,0.469673,44,0.513304,43.69507919,23,23.29551069
5,0.7,20,0.492087,21,0.528945,20.21468881,45,0.494118,46,0.528565,45.17075507,25,24.95606627
5,0.7,20,0.44757,21,0.521206,20.71201586,45,0.487232,46,0.536973,45.25668965,25,24.54467379
5,0.7,20,0.466162,21,0.51912,20.63895918,45,0.476507,46,0.519391,45.5478267,25,24.90886752
5,0.7,21,0.489036,22,0.520792,21.34525759,50,0.496172,51,0.532571,50.10516772,29,28.75991014
5,0.7,22,0.46576,23,0.503395,22.90979142,45,0.474621,46,0.517405,45.59318904,23,22.68339763
5,0.7,22,0.496214,23,0.544381,22.07860153,46,0.484127,47,0.50932,46.63005597,24,24.55145444
5,0.7,22,0.480098,23,0.513346,22.5985924,45,0.487042,46,0.536304,45.26304251,23,22.66445011
5,0.7,21,0.497399,22,0.546417,21.05306214,46,0.493609,47,0.518623,46.25549692,25,25.20243478
5,0.7,23,0.494265,24,0.540579,23.12382865,48,0.482709,49,0.501874,48.90221758,25,25.77838894
5,0.7,23,0.487117,24,0.535766,23.26481531,48,0.47265,49,0.520239,48.57471264,25,25.30989733
5,0.7,21,0.488012,22,0.509032,21.57031399,47,0.499755,48,0.534431,47.00706541,26,25.43675142
5,0.7,20,0.470763,21,0.511503,20.7176485,47,0.471987,48,0.517528,47.61511605,27,26.89746755
5,0.7,19,0.498746,20,0.524164,19.04933512,43,0.477633,44,0.511996,43.65090359,24,24.60156847
5,0.7,22,0.481481,23,0.520926,22.46948916,46,0.474151,47,0.543192,46.37440072,24,23.90491156
5,0.7,21,0.466382,22,0.510542,21.76127717,47,0.473988,48,0.522621,47.53486316,26,25.77358598
6,0.7,22,0.485192,23,0.520301,22.4217722,46,0.479373,47,0.520909,46.49660535,24,24.07483316
6,0.7,20,0.469227,21,0.504231,20.8791281,45,0.494465,46,0.541142,45.11858089,25,24.23945279
6,0.7,21,0.485714,22,0.531042,21.31516943,46,0.465185,47,0.508317,46.80717333,25,25.4920039
6,0.7,22,0.492861,23,0.506104,22.53907725,45,0.482207,46,0.521698,45.45055836,23,22.91148111
6,0.7,21,0.444006,22,0.509702,21.85231978,47,0.469728,48,0.512413,47.70919527,26,25.85687549
6,0.7,22,0.4766,23,0.513065,22.64171123,46,0.49898,47,0.514614,46.06524242,24,23.42353119
6,0.7,24,0.483059,25,0.508086,24.67690894,45,0.470674,46,0.522845,45.56211305,21,20.88520411
6,0.7,24,0.466922,25,0.525097,24.56859476,48,0.497243,49,0.544398,48.05846676,24,23.489872
6,0.7,21,0.477714,22,0.509489,21.701369,45,0.476877,46,0.53499,45.3978972,24,23.6965282
6,0.7,21,0.462709,22,0.505294,21.87568393,47,0.467085,48,0.523182,47.58675152,26,25.71106759
6,0.7,22,0.478173,23,0.505051,22.81207679,47,0.490502,48,0.521891,47.30259008,25,24.49051329
6,0.7,23,0.492413,24,0.528084,23.21269378,49,0.477762,50,0.518408,49.54711411,26,26.33442032
6,0.7,20,0.473577,21,0.500477,20.98226766,44,0.451158,45,0.500483,44.99020781,24,24.00794015
6,0.7,21,0.476358,22,0.534762,21.40480104,45,0.496222,46,0.512254,45.23565369,24,23.83085265
6,0.7,23,0.497226,24,0.51054,23.20835211,48,0.476215,49,0.515241,48.60946548,25,25.40111337
6,0.7,20,0.473249,21,0.517518,20.60428291,44,0.476838,45,0.509152,44.71677911,24,24.1124962
6,0.7,19,0.486375,20,0.505574,19.70967238,43,0.484746,44,0.515854,43.49035618,24,23.7806838
6,0.7,20,0.465553,21,0.501692,20.95318077,46,0.495464,47,0.568744,46.06189956,26,25.10871879
6,0.7,22,0.483615,23,0.534143,22.32427565,43,0.481122,44,0.5273,43.40880939,21,21.08453374
6,0.7,21,0.461462,22,0.51354,21.74000538,42,0.462571,43,0.505216,42.87768789,21,21.13768251
7,0.7,23,0.480628,24,0.532538,23.37318436,45,0.465753,46,0.50247,45.93272871,22,22.55954435
7,0.7,20,0.472099,21,0.501279,20.95616861,46,0.496627,47,0.516401,46.17057753,26,25.21440892
7,0.7,24,0.463106,25,0.501448,24.96223463,46,0.490883,47,0.542481,46.1766929,22,21.21445827
7,0.7,21,0.483838,22,0.542758,21.27430414,43,0.486602,44,0.506241,43.68221396,22,22.40790982
7,0.7,21,0.492854,22,0.540115,21.15120289,44,0.460707,45,0.513929,44.73828492,23,23.58708203
7,0.7,20,0.470469,21,0.511196,20.72509637,45,0.487899,46,0.522395,45.35079429,25,24.62569792
7,0.7,20,0.480444,21,0.506288,20.75669401,45,0.491603,46,0.526981,45.2373509,25,24.48065689
7,0.7,22,0.486987,23,0.523879,22.3527323,45,0.482488,46,0.532353,45.35118821,23,22.99845591
7,0.7,21,0.493946,22,0.533831,21.15178639,46,0.49258,47,0.533364,46.18193409,25,25.03014771
7,0.7,23,0.46693,24,0.518553,23.64060593,45,0.441646,46,0.502697,45.95582382,22,22.31521789
7,0.7,23,0.49358,24,0.534287,23.15771243,49,0.478016,50,0.528378,49.4365196,26,26.27880717
7,0.7,22,0.467797,23,0.516788,22.65732481,47,0.496745,48,0.545182,47.06720069,25,24.40987588
7,0.7,21,0.484536,22,0.541942,21.26937951,44,0.451798,45,0.517258,44.73635808,23,23.46697857
7,0.7,22,0.476529,23,0.523457,22.50014916,45,0.48123,46,0.534906,45.34969074,23,22.84954157
7,0.7,22,0.465713,23,0.512745,22.72901429,50,0.4875,51,0.524795,50.33516557,28,27.60615128
7,0.7,21,0.484864,22,0.529,21.34294,44,0.49379,45,0.553045,44.10480128,23,22.76186128
7,0.7,21,0.481552,22,0.513977,21.56894372,46,0.479691,47,0.523945,46.45891897,25,24.88997525
7,0.7,24,0.450077,25,0.510195,24.83041685,48,0.488816,49,0.525036,48.30877968,24,23.47836283
7,0.7,22,0.497426,23,0.519177,22.11833939,47,0.468238,48,0.518049,47.63765032,25,25.51931093
7,0.7,24,0.49766,25,0.535552,24.06175446,49,0.498452,50,0.526006,49.05618059,25,24.99442613
8,0.7,21,0.49645,22,0.531712,21.10067495,47,0.499012,48,0.526523,47.03591291,26,25.93523796
8,0.7,21,0.464446,22,0.518644,21.65600207,47,0.496439,48,0.524574,47.12656833,26,25.47056626
8,0.7,20,0.465991,21,0.522801,20.5986446,47,0.472897,48,0.529722,47.47695557,27,26.87831096
8,0.7,21,0.486334,22,0.522717,21.37561499,45,0.479554,46,0.521261,45.49022946,24,24.11461447
8,0.7,21,0.483397,22,0.524169,21.40721574,49,0.497318,50,0.527146,49.08991552,28,27.68269978
8,0.7,22,0.480377,23,0.505994,22.76601476,47,0.471039,48,0.51704,47.62957327,25,24.86355851
8,0.7,20,0.464844,21,0.509159,20.79332055,48,0.469235,49,0.53084,48.49939128,28,27.70607074
8,0.7,19,0.478031,20,0.51332,19.62254527,43,0.472934,44,0.507602,43.78071997,24,24.1581747
8,0.7,21,0.44324,22,0.506101,21.90294459,45,0.474498,46,0.518536,45.57909079,24,23.67614619
8,0.7,20,0.488256,21,0.52048,20.36444886,45,0.494336,46,0.537494,45.1312387,25,24.76678985
8,0.7,21,0.47191,22,0.500237,21.99163342,45,0.460634,46,0.51198,45.76668095,24,23.77504752
8,0.7,24,0.476962,25,0.524361,24.48604401,47,0.484427,48,0.509453,47.62227284,23,23.13622883
8,0.7,22,0.471938,23,0.517436,22.61677436,45,0.495332,46,0.549261,45.08655825,23,22.46978389
8,0.7,22,0.489848,23,0.529075,22.25880134,46,0.477665,47,0.515182,46.59533012,24,24.33652878
8,0.7,21,0.479452,22,0.503207,21.86499684,46,0.469243,47,0.51264,46.70873563,25,24.84373878
8,0.7,22,0.481609,23,0.528218,22.39458045,48,0.49667,49,0.540252,48.07640769,26,25.68182725
8,0.7,22,0.49752,23,0.544227,22.05309697,47,0.478546,48,0.535198,47.37869802,25,25.32560105
8,0.7,23,0.492403,24,0.520276,23.27255767,47,0.492587,48,0.533395,47.18165556,24,23.90909789
8,0.7,24,0.497596,25,0.547722,24.04795914,46,0.474915,47,0.514764,46.62950137,22,22.58154222
8,0.7,20,0.478914,21,0.507463,20.73858979,47,0.455683,48,0.505263,47.89384833,27,27.15525853
9,0.7,22,0.481893,23,0.515805,22.53394079,44,0.481051,45,0.51291,44.59477699,22,22.0608362
9,0.7,21,0.482066,22,0.511252,21.61447269,42,0.487705,43,0.516205,42.43140351,21,20.81693082
9,0.7,23,0.488108,24,0.517208,23.40865979,47,0.482062,48,0.505764,47.75681377,24,24.34815398
9,0.7,20,0.481897,21,0.525369,20.41642897,44,0.476004,45,0.524653,44.49324755,24,24.07681858
9,0.7,21,0.482143,22,0.511876,21.60057848,47,0.466424,48,0.519391,47.63390413,26,26.03332565
9,0.7,24,0.483918,25,0.519512,24.45181772,46,0.492118,47,0.527874,46.22043853,22,21.76862081
9,0.7,22,0.487006,23,0.55512,22.19076842,46,0.458398,47,0.516843,46.71181453,24,24.52104611
9,0.7,21,0.458478,22,0.509862,21.80807255,44,0.478641,45,0.510354,44.67350929,23,22.86543673
9,0.7,22,0.482963,23,0.524272,22.41242828,46,0.479568,47,0.532497,46.38602656,24,23.97359828
9,0.7,21,0.497164,22,0.526213,21.09762815,44,0.487757,45,0.521633,44.36140631,23,23.26377816
9,0.7,22,0.472954,23,0.51535,22.63793754,47,0.482627,48,0.515352,47.53087853,25,24.89294099
9,0.7,20,0.470801,21,0.502964,20.90784442,43,0.452381,44,0.501564,43.96820039,23,23.06035598
9,0.7,22,0.462541,23,0.512924,22.74348491,47,0.472885,48,0.521341,47.55957982,25,24.81609492
9,0.7,22,0.477589,23,0.514741,22.60322459,46,0.484663,47,0.513747,46.52733462,24,23.92411003
9,0.7,19,0.490686,20,0.522596,19.29188342,46,0.485699,47,0.513775,46.50936743,27,27.21748401
9,0.7,21,0.452055,22,0.511369,21.80832518,45,0.49465,46,0.536391,45.12817134,24,23.31984616
9,0.7,24,0.479837,25,0.509728,24.67455087,47,0.481172,48,0.537736,47.33286189,23,22.65831102
9,0.7,21,0.467519,22,0.502227,21.93583612,46,0.49901,47,0.547144,46.02056758,25,24.08473146
9,0.7,20,0.455832,21,0.500486,20.98911632,47,0.494965,48,0.527585,47.15435316,27,26.16523684
9,0.7,19,0.460348,20,0.515045,19.72493921,43,0.477283,44,0.519809,43.53419085,24,23.80925164
0,0.75,20,0.475075,21,0.52984,20.45512645,44,0.493256,45,0.534841,44.16217386,24,23.70704741
0,0.75,20,0.486217,21,0.521438,20.39132904,44,0.498122,45,0.508333,44.1839193,24,23.79259027
0,0.75,20,0.473938,21,0.507009,20.78806205,43,0.466986,44,0.505126,43.86560042,23,23.07753837
0,0.75,19,0.490452,20,0.553771,19.15079202,44,0.465566,45,0.501441,44.95983275,25,25.80904073
0,0.75,20,0.490815,21,0.541166,20.18241942,43,0.481763,44,0.537512,43.32712694,23,23.14470753
0,0.75,21,0.481412,22,0.544944,21.29257697,45,0.45927,46,0.516098,45.71672415,24,24.42414718
0,0.75,21,0.484155,22,0.513953,21.5317471,43,0.482381,44,0.52186,43.4462879,22,21.9145408
0,0.75,22,0.477382,23,0.538425,22.3705257,42,0.4801,43,0.505558,42.78167963,20,20.41115393
0,0.75,20,0.483157,21,0.507331,20.6967403,42,0.498683,43,0.535283,42.03598361,22,21.33924331
0,0.75,22,0.473086,23,0.517053,22.61214092,45,0.490882,46,0.521968,45.29331532,23,22.68117439
0,0.75,22,0.491787,23,0.540892,22.16725384,46,0.464405,47,0.508076,46.81507179,24,24.64781794
