suppressed,gen_suppressed, avg_gen,avg_adult, avg_adult_fe, avg_fertile_fe, avg_rate_dr, avg_has_dr, min_adult2, min_adult_fe2, min_fertile_fe2, max_rate_dr2, max_has_dr2,release,conversion,migration
1,51,0,0,0,0,0,0,107277,53647,44983,0.0667049,0.13341,1.7,0.0,0.07
1,51,0,0,0,0,0,0,106978,53738,44914,0.0650805,0.130161,1.7,0.0,0.07
1,50,0,0,0,0,0,0,107156,53791,44977,0.0652365,0.130473,1.7,0.0,0.07
1,50,0,0,0,0,0,0,107280,53935,45087,0.0654188,0.130838,1.7,0.0,0.07
1,50,0,0,0,0,0,0,107231,53627,45068,0.0649934,0.129987,1.7,0.0,0.07
1,51,0,0,0,0,0,0,106863,53653,44777,0.0650895,0.130179,1.7,0.0,0.07
1,51,0,0,0,0,0,0,107252,53418,44973,0.0655167,0.131033,1.7,0.0,0.07
1,52,0,0,0,0,0,0,107391,53769,44746,0.0652733,0.130547,1.7,0.0,0.07
1,51,0,0,0,0,0,0,106733,53211,45118,0.0655874,0.131175,1.7,0.0,0.07
1,51,0,0,0,0,0,0,107402,53664,44937,0.0653255,0.130651,1.7,0.0,0.07
1,46,0,0,0,0,0,0,107110,53712,44831,0.067646,0.135292,1.8,0.0,0.07
1,52,0,0,0,0,0,0,106724,53346,44931,0.0676679,0.135336,1.8,0.0,0.07
1,47,0,0,0,0,0,0,106906,53285,44953,0.0666881,0.133376,1.8,0.0,0.07
1,49,0,0,0,0,0,0,107120,53378,44792,0.0675564,0.135113,1.8,0.0,0.07
1,48,0,0,0,0,0,0,107237,53801,44760,0.0686462,0.137292,1.8,0.0,0.07
1,47,0,0,0,0,0,0,106835,53399,44731,0.0677278,0.135456,1.8,0.0,0.07
1,50,0,0,0,0,0,0,106915,53335,44616,0.0676995,0.135399,1.8,0.0,0.07
1,46,0,0,0,0,0,0,107050,53757,44548,0.0680618,0.136124,1.8,0.0,0.07
1,47,0,0,0,0,0,0,106788,53555,44696,0.0674536,0.134907,1.8,0.0,0.07
1,48,0,0,0,0,0,0,106910,53545,44738,0.0671096,0.134219,1.8,0.0,0.07
1,48,0,0,0,0,0,0,107045,53482,44632,0.0678876,0.135775,1.8,0.0,0.07
1,47,0,0,0,0,0,0,106657,53177,44812,0.0670596,0.134119,1.8,0.0,0.07
1,46,0,0,0,0,0,0,107401,53784,44569,0.0681663,0.136333,1.8,0.0,0.07
1,48,0,0,0,0,0,0,107158,53510,44686,0.0683846,0.136769,1.8,0.0,0.07
1,48,0,0,0,0,0,0,106389,53051,44817,0.0683026,0.136605,1.8,0.0,0.07
1,47,0,0,0,0,0,0,106877,53284,44653,0.0681725,0.136345,1.8,0.0,0.07
1,47,0,0,0,0,0,0,107271,53642,44682,0.0668988,0.133798,1.8,0.0,0.07
1,48,0,0,0,0,0,0,107062,53498,44826,0.0680936,0.136187,1.8,0.0,0.07
1,49,0,0,0,0,0,0,107073,53649,44756,0.0690237,0.138047,1.8,0.0,0.07
1,48,0,0,0,0,0,0,106825,53252,44864,0.067848,0.135696,1.8,0.0,0.07
1,45,0,0,0,0,0,0,107145,53672,44498,0.0704955,0.140991,1.9,0.0,0.07
1,46,0,0,0,0,0,0,107352,54028,44599,0.0701419,0.140284,1.9,0.0,0.07
1,45,0,0,0,0,0,0,107128,53545,44528,0.069624,0.139248,1.9,0.0,0.07
1,45,0,0,0,0,0,0,106704,53206,44502,0.0690366,0.138073,1.9,0.0,0.07
1,46,0,0,0,0,0,0,106586,53778,44650,0.0696026,0.139205,1.9,0.0,0.07
1,47,0,0,0,0,0,0,107263,53447,44684,0.0698845,0.139769,1.9,0.0,0.07
1,45,0,0,0,0,0,0,106914,53483,44563,0.0699292,0.139858,1.9,0.0,0.07
1,45,0,0,0,0,0,0,107334,53777,44699,0.0690899,0.13818,1.9,0.0,0.07
1,45,0,0,0,0,0,0,107314,53481,44483,0.0693011,0.138602,1.9,0.0,0.07
1,46,0,0,0,0,0,0,106649,53163,44636,0.0694026,0.138805,1.9,0.0,0.07
1,45,0,0,0,0,0,0,107450,53757,44520,0.0705147,0.141029,1.9,0.0,0.07
1,45,0,0,0,0,0,0,106640,53244,44362,0.0694248,0.13885,1.9,0.0,0.07
1,45,0,0,0,0,0,0,107523,53929,44195,0.070157,0.140314,1.9,0.0,0.07
1,48,0,0,0,0,0,0,106704,53241,44524,0.0695987,0.139197,1.9,0.0,0.07
1,46,0,0,0,0,0,0,107055,53348,44718,0.069269,0.138538,1.9,0.0,0.07
1,46,0,0,0,0,0,0,107336,53689,44622,0.0699878,0.139976,1.9,0.0,0.07
1,47,0,0,0,0,0,0,107205,53643,44493,0.0702174,0.140435,1.9,0.0,0.07
1,46,0,0,0,0,0,0,107116,53638,44375,0.0700974,0.140195,1.9,0.0,0.07
1,46,0,0,0,0,0,0,106910,53337,44675,0.0699627,0.139925,1.9,0.0,0.07
1,45,0,0,0,0,0,0,106785,53141,44683,0.0696196,0.139239,1.9,0.0,0.07
1,45,0,0,0,0,0,0,106973,53240,44272,0.0720576,0.144115,2.0,0.0,0.07
1,44,0,0,0,0,0,0,106845,53279,44367,0.0724493,0.144899,2.0,0.0,0.07
1,44,0,0,0,0,0,0,107449,53519,44186,0.0726723,0.145345,2.0,0.0,0.07
1,45,0,0,0,0,0,0,106980,53256,44244,0.0709709,0.141942,2.0,0.0,0.07
1,45,0,0,0,0,0,0,106761,53270,44266,0.0713604,0.142721,2.0,0.0,0.07
1,44,0,0,0,0,0,0,107470,53833,44428,0.0715778,0.143156,2.0,0.0,0.07
1,44,0,0,0,0,0,0,107386,53786,44314,0.0721383,0.144277,2.0,0.0,0.07
1,44,0,0,0,0,0,0,106981,53519,44295,0.0705102,0.14102,2.0,0.0,0.07
1,43,0,0,0,0,0,0,106657,53533,44322,0.0712056,0.142411,2.0,0.0,0.07
1,43,0,0,0,0,0,0,107188,53382,44497,0.0710466,0.142093,2.0,0.0,0.07
1,45,0,0,0,0,0,0,106912,53298,44440,0.0715755,0.143151,2.0,0.0,0.07
1,43,0,0,0,0,0,0,107023,53553,44121,0.0720534,0.144107,2.0,0.0,0.07
1,44,0,0,0,0,0,0,107346,53358,44297,0.0719753,0.143951,2.0,0.0,0.07
1,45,0,0,0,0,0,0,107132,53781,44344,0.0712019,0.142404,2.0,0.0,0.07
1,46,0,0,0,0,0,0,106732,53541,44322,0.0719463,0.143893,2.0,0.0,0.07
1,45,0,0,0,0,0,0,107060,53516,44321,0.0720343,0.144069,2.0,0.0,0.07
1,43,0,0,0,0,0,0,106653,53417,44206,0.0720073,0.144015,2.0,0.0,0.07
1,44,0,0,0,0,0,0,106889,53318,44378,0.071581,0.143162,2.0,0.0,0.07
1,44,0,0,0,0,0,0,106434,53264,44274,0.0718515,0.143703,2.0,0.0,0.07
1,44,0,0,0,0,0,0,107251,53609,44348,0.0724163,0.144833,2.0,0.0,0.07
0,10000,200.0,90020.29629629629,45045.444444444445,45045.444444444445,0.0,0.0,107310,53696,53696,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90011.6962962963,45039.933333333334,45039.933333333334,0.0,0.0,106992,53250,53250,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90014.94814814815,45038.955555555556,45038.955555555556,0.0,0.0,107454,53626,53626,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90058.11111111111,45015.03703703704,45015.03703703704,0.0,0.0,107316,53431,53431,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90073.33333333333,45038.044444444444,45038.044444444444,0.0,0.0,107596,53732,53732,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90094.51111111112,45035.19259259259,45035.19259259259,0.0,0.0,107364,53372,53372,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90030.5925925926,45040.770370370374,45040.770370370374,0.0,0.0,107175,53555,53555,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90106.17777777778,45023.51111111111,45023.51111111111,0.0,0.0,107025,53266,53266,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90086.34074074074,45031.92592592593,45031.92592592593,0.0,0.0,107182,53683,53683,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90075.57777777778,45040.851851851854,45040.851851851854,0.0,0.0,107833,54213,54213,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90126.48888888888,45022.933333333334,45022.933333333334,0.0,0.0,107042,53446,53446,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90068.22962962963,45039.43703703704,45039.43703703704,0.0,0.0,107230,53747,53747,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90091.71111111112,45023.30370370371,45023.30370370371,0.0,0.0,107649,53670,53670,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90077.12592592592,45021.71111111111,45021.71111111111,0.0,0.0,107290,53634,53634,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90070.97777777778,45026.474074074074,45026.474074074074,0.0,0.0,107889,53918,53918,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90110.0,45041.88148148148,45041.88148148148,0.0,0.0,107374,53653,53653,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90128.2074074074,45037.05925925926,45037.05925925926,0.0,0.0,107277,53889,53889,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90096.82222222222,45031.17037037037,45031.17037037037,0.0,0.0,107894,53877,53877,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90121.54074074075,45040.48148148148,45040.48148148148,0.0,0.0,107340,53405,53405,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,90094.63703703704,45026.23703703703,45026.23703703703,0.0,0.0,107065,53370,53370,0.0,0.0,0.0,0.0,0.075
0,10000,200.0,109503.49629629629,52731.15555555555,42551.8,0.0349772437037037,0.06995448296296299,107631,53807,53567,0.00986099,0.019722,0.1,0.0,0.075
0,10000,200.0,109545.22222222222,52695.42962962963,42527.91111111111,0.0349315274074074,0.06986305333333334,107627,53568,53568,0.010109,0.0202181,0.1,0.0,0.075
0,10000,200.0,109539.98518518519,52725.54074074074,42506.311111111114,0.035188918518518505,0.07037784888888886,107917,53888,53578,0.00998081,0.0199616,0.1,0.0,0.075
0,10000,200.0,109400.3037037037,52715.34074074074,42574.11111111111,0.03491124888888889,0.06982250074074076,108025,53777,53525,0.0100446,0.0200893,0.1,0.0,0.075
0,10000,200.0,109546.31851851851,52716.45185185185,42505.8962962963,0.03510097407407407,0.07020194888888887,107210,53640,53475,0.0098467,0.0196934,0.1,0.0,0.075
0,10000,200.0,109489.26666666666,52682.444444444445,42529.48888888889,0.03490023259259259,0.0698004637037037,107099,53550,53550,0.0102223,0.0204446,0.1,0.0,0.075
0,10000,200.0,109401.32592592592,52688.4,42545.65185185185,0.03497405481481482,0.0699481185185185,107328,53510,53399,0.00979846,0.0195969,0.1,0.0,0.075
0,10000,200.0,109399.25925925926,52647.48888888889,42554.31851851852,0.03484047407407407,0.0696809585185185,108034,53660,53447,0.00986968,0.0197394,0.1,0.0,0.075
0,10000,200.0,109405.35555555555,52651.51111111111,42539.97777777778,0.035021214074074075,0.07004242296296298,107800,53678,53578,0.00983616,0.0196723,0.1,0.0,0.075
0,10000,200.0,109380.57777777778,52642.34074074074,42544.125925925924,0.034931000000000004,0.06986200370370371,107713,54046,53590,0.0096877,0.0193754,0.1,0.0,0.075
0,10000,200.0,109521.73333333334,52705.4,42550.125925925924,0.03503307851851851,0.0700661474074074,107655,53956,53547,0.0098694,0.0197388,0.1,0.0,0.075
0,10000,200.0,109467.39259259259,52685.503703703704,42541.2,0.03499771703703703,0.06999543037037038,107638,53837,53541,0.00981512,0.0196302,0.1,0.0,0.075
0,10000,200.0,109469.27407407407,52699.1037037037,42541.688888888886,0.03504451111111115,0.07008902000000002,107566,53765,53537,0.00989712,0.0197942,0.1,0.0,0.075
0,10000,200.0,109409.25185185185,52688.2,42561.59259259259,0.035010080740740725,0.07002016740740738,107483,53420,53420,0.00988583,0.0197717,0.1,0.0,0.075
0,10000,200.0,109535.43703703703,52687.03703703704,42522.362962962965,0.03495358370370372,0.06990716222222222,107340,53565,53565,0.00984003,0.0196801,0.1,0.0,0.075
0,10000,200.0,109429.02962962963,52699.414814814816,42558.64444444444,0.03496618370370371,0.0699323666666667,107667,53765,53625,0.00988857,0.0197771,0.1,0.0,0.075
0,10000,200.0,109404.37037037036,52650.92592592593,42546.51851851852,0.03500156740740741,0.07000312592592592,107631,53907,53565,0.0098353,0.0196706,0.1,0.0,0.075
0,10000,200.0,109415.84444444445,52687.31851851852,42537.37037037037,0.0350571088888889,0.07011421259259265,107843,53946,53554,0.00987627,0.0197525,0.1,0.0,0.075
0,10000,200.0,109431.48148148147,52705.45925925926,42554.044444444444,0.03503739185185186,0.07007478740740744,107698,53858,53576,0.00997198,0.019944,0.1,0.0,0.075
0,10000,200.0,109516.51111111112,52696.84444444445,42526.40740740741,0.03507497703703704,0.07014996074074074,107323,53851,53566,0.0100789,0.0201579,0.1,0.0,0.075
0,10000,200.0,124729.75555555556,58268.096296296295,40396.21481481481,0.057816554074074086,0.11563314814814808,107564,53866,52845,0.0172818,0.0345636,0.2,0.0,0.075
0,10000,200.0,124586.73333333334,58188.25925925926,40438.30370370371,0.05749933481481481,0.1149986592592593,107522,53700,52852,0.0168315,0.0336629,0.2,0.0,0.075
0,10000,200.0,124396.80740740741,58151.94074074074,40456.84444444445,0.057497485925925934,0.11499498518518518,107748,53982,52746,0.017135,0.03427,0.2,0.0,0.075
0,10000,200.0,124547.81481481482,58178.555555555555,40436.15555555555,0.05754729777777779,0.11509459259259264,107715,53846,52705,0.016933,0.033866,0.2,0.0,0.075
0,10000,200.0,124532.54814814815,58150.86666666667,40468.02222222222,0.05757268814814814,0.11514540740740742,107550,53901,52850,0.0169733,0.0339466,0.2,0.0,0.075
0,10000,200.0,124587.07407407407,58256.251851851855,40431.281481481485,0.057742129629629636,0.11548428148148149,107845,53983,52911,0.0176977,0.0353955,0.2,0.0,0.075
0,10000,200.0,124501.02222222222,58161.07407407407,40482.792592592596,0.05744399629629627,0.11488801481481482,107475,53548,52927,0.0170938,0.0341876,0.2,0.0,0.075
0,10000,200.0,124455.03703703704,58114.96296296296,40443.96296296296,0.05743434592592592,0.11486866666666669,106949,53593,52912,0.01715,0.0343001,0.2,0.0,0.075
0,10000,200.0,124595.65185185186,58192.26666666667,40424.57037037037,0.057803056296296285,0.11560611111111113,107410,53697,52957,0.0174096,0.0348193,0.2,0.0,0.075
0,10000,200.0,124604.27407407407,58258.38518518519,40436.822222222225,0.05770676222222223,0.11541351851851854,107626,53517,52985,0.0172793,0.0345585,0.2,0.0,0.075
0,10000,200.0,124485.86666666667,58142.985185185185,40457.148148148146,0.057572026666666706,0.11514401481481486,107516,53844,52838,0.0172548,0.0345096,0.2,0.0,0.075
0,10000,200.0,124578.14814814815,58160.68148148148,40451.59259259259,0.0575637437037037,0.11512748888888893,107308,53576,52905,0.0170296,0.0340591,0.2,0.0,0.075
0,10000,200.0,124677.65925925926,58260.28888888889,40435.7037037037,0.057858816296296266,0.11571762962962963,107084,53831,52950,0.0172263,0.0344527,0.2,0.0,0.075
0,10000,200.0,124526.35555555555,58208.066666666666,40442.903703703705,0.05770070592592591,0.1154014666666667,106899,53287,52880,0.0169777,0.0339555,0.2,0.0,0.075
0,10000,200.0,124564.53333333334,58186.37037037037,40444.096296296295,0.057535119999999974,0.11507025185185185,107034,53651,52890,0.0173099,0.0346198,0.2,0.0,0.075
0,10000,200.0,124465.82962962963,58165.333333333336,40461.11851851852,0.057598197777777804,0.11519640000000006,107409,53669,52893,0.0173137,0.0346274,0.2,0.0,0.075
0,10000,200.0,124633.61481481482,58214.99259259259,40437.84444444445,0.05782670666666665,0.11565345185185183,107828,53735,52989,0.0170454,0.0340907,0.2,0.0,0.075
0,10000,200.0,124574.70370370371,58177.34814814815,40448.955555555556,0.057583337037037025,0.11516666666666665,107824,53820,52773,0.01708,0.03416,0.2,0.0,0.075
0,10000,200.0,124547.6962962963,58225.15555555555,40459.281481481485,0.057708360000000014,0.11541671111111113,107543,53919,52888,0.0175753,0.0351506,0.2,0.0,0.075
0,10000,200.0,124581.54074074075,58199.748148148145,40432.45185185185,0.057645052592592595,0.11529006666666664,107975,54363,52834,0.0169855,0.0339711,0.2,0.0,0.075
0,10000,200.0,137200.75555555554,62494.32592592593,38541.73333333333,0.07465109407407407,0.14930217037037033,107510,53690,52251,0.0230423,0.0460845,0.3,0.0,0.075
0,10000,200.0,137110.6074074074,62422.53333333333,38571.42962962963,0.07455084518518518,0.14910171111111106,107604,53709,52291,0.0230369,0.0460737,0.3,0.0,0.075
0,10000,200.0,137315.32592592592,62518.851851851854,38526.23703703703,0.07479228000000004,0.14958457037037035,107746,54024,52351,0.0232458,0.0464916,0.3,0.0,0.075
0,10000,200.0,137113.8,62443.76296296297,38545.83703703704,0.07448104518518518,0.1489621037037037,106934,53344,52194,0.0231756,0.0463511,0.3,0.0,0.075
0,10000,200.0,137261.6074074074,62471.92592592593,38523.57777777778,0.07468407037037035,0.14936813333333332,107108,53401,52096,0.0231476,0.0462952,0.3,0.0,0.075
0,10000,200.0,137115.2,62433.54074074074,38561.822222222225,0.0747005940740741,0.14940117777777773,107611,53795,52155,0.0229748,0.0459495,0.3,0.0,0.075
0,10000,200.0,137193.88888888888,62471.88148148148,38531.48148148148,0.07483128148148147,0.1496625481481481,107427,53797,52279,0.0230701,0.0461402,0.3,0.0,0.075
0,10000,200.0,137056.53333333333,62472.525925925926,38594.48148148148,0.07445396444444444,0.14890791851851862,107296,53545,52236,0.022926,0.045852,0.3,0.0,0.075
0,10000,200.0,137151.36296296297,62522.94074074074,38560.770370370374,0.07462221111111111,0.14924440740740735,107620,54061,52339,0.0232478,0.0464957,0.3,0.0,0.075
0,10000,200.0,137259.73333333334,62506.2962962963,38506.86666666667,0.07466252814814818,0.14932508148148155,107120,53757,52300,0.0229226,0.0458452,0.3,0.0,0.075
0,10000,200.0,137132.4814814815,62419.985185185185,38555.37777777778,0.07438419407407411,0.14876842962962963,107837,53709,52302,0.023153,0.0463061,0.3,0.0,0.075
0,10000,200.0,137420.0,62607.311111111114,38506.65925925926,0.07481443851851846,0.1496288740740741,107107,53454,52294,0.0234641,0.0469282,0.3,0.0,0.075
0,10000,200.0,137375.25185185185,62574.23703703703,38516.85925925926,0.07478942814814814,0.14957884444444447,107840,54209,52247,0.0234182,0.0468365,0.3,0.0,0.075
0,10000,200.0,137207.3777777778,62443.748148148145,38536.311111111114,0.07461464296296295,0.14922933333333332,107620,53630,52249,0.0230698,0.0461396,0.3,0.0,0.075
0,10000,200.0,137243.67407407408,62481.474074074074,38524.14074074074,0.07466762962962965,0.14933529629629622,106914,53375,52227,0.0230123,0.0460246,0.3,0.0,0.075
0,10000,200.0,137194.22962962964,62542.851851851854,38546.26666666667,0.07473457629629632,0.14946918518518532,107272,53665,52326,0.0232355,0.0464711,0.3,0.0,0.075
0,10000,200.0,136970.6962962963,62327.392592592594,38584.94814814815,0.07440796888888893,0.14881594074074087,107698,53858,52295,0.0232114,0.0464229,0.3,0.0,0.075
0,10000,200.0,137189.37037037036,62541.65185185185,38552.83703703704,0.07475013629629627,0.14950026666666671,107139,53595,52207,0.0228423,0.0456846,0.3,0.0,0.075
0,10000,200.0,137260.55555555556,62515.4,38545.78518518519,0.0747425637037037,0.14948513333333333,107752,53593,52318,0.0231557,0.0463113,0.3,0.0,0.075
0,10000,200.0,137264.44444444444,62574.8,38531.53333333333,0.07476286962962964,0.14952573333333324,107555,53837,52371,0.0231343,0.0462686,0.3,0.0,0.075
0,10000,200.0,148068.4962962963,65817.81481481482,36755.444444444445,0.08842441777777779,0.1768488222222223,107766,54011,51730,0.0284971,0.0569942,0.4,0.0,0.075
0,10000,200.0,148156.82222222222,65896.71851851852,36700.207407407404,0.08869156296296295,0.17738309629629626,107840,54021,51772,0.0283075,0.0566151,0.4,0.0,0.075
0,10000,200.0,148172.27407407408,65881.13333333333,36702.585185185184,0.08855057481481485,0.17710116296296294,107614,53576,51791,0.0281193,0.0562387,0.4,0.0,0.075
0,10000,200.0,148141.17777777778,65922.2,36690.14074074074,0.0886828933333333,0.1773657481481481,107064,53452,51787,0.0282277,0.0564553,0.4,0.0,0.075
0,10000,200.0,148133.14074074075,65933.56296296297,36706.30370370371,0.08869838444444444,0.17739676296296297,107482,53655,51733,0.0282439,0.0564879,0.4,0.0,0.075
0,10000,200.0,148186.56296296295,65893.56296296297,36701.02962962963,0.08850611629629626,0.17701226666666658,107148,53310,51689,0.0286075,0.0572149,0.4,0.0,0.075
0,10000,200.0,148072.8148148148,65846.54074074075,36736.54814814815,0.08843595333333334,0.17687192592592604,107403,53409,51719,0.0281712,0.0563424,0.4,0.0,0.075
0,10000,200.0,148000.76296296297,65813.93333333333,36725.21481481481,0.08855192148148153,0.1771038074074074,107398,53785,51752,0.0285301,0.0570603,0.4,0.0,0.075
0,10000,200.0,148185.73333333334,65949.0,36708.51111111111,0.08866231925925923,0.1773246370370371,107973,54024,51765,0.0285774,0.0571548,0.4,0.0,0.075
0,10000,200.0,148134.64444444445,65918.98518518519,36720.91851851852,0.08863048444444445,0.17726094814814813,107803,53680,51608,0.0284119,0.0568237,0.4,0.0,0.075
0,10000,200.0,148250.59259259258,65920.63703703704,36713.34074074074,0.08876359185185186,0.1775271925925925,106948,53290,51669,0.0281588,0.0563177,0.4,0.0,0.075
0,10000,200.0,148240.52592592593,65956.56296296297,36680.955555555556,0.08860243407407403,0.1772048666666667,107580,53951,51731,0.0282141,0.0564283,0.4,0.0,0.075
0,10000,200.0,148076.26666666666,65886.18518518518,36737.955555555556,0.08860856074074075,0.17721714814814835,107695,53935,51633,0.0282649,0.0565299,0.4,0.0,0.075
0,10000,200.0,148073.45185185186,65867.91851851852,36705.61481481481,0.0886433414814815,0.17728666666666662,107339,53890,51776,0.028443,0.0568861,0.4,0.0,0.075
0,10000,200.0,148066.4962962963,65859.97777777778,36751.92592592593,0.08833835555555557,0.17667671111111116,107390,53551,51813,0.0284662,0.0569325,0.4,0.0,0.075
0,10000,200.0,148232.02962962963,65943.42962962962,36714.91851851852,0.08863557629629633,0.1772711333333333,107138,53401,51730,0.0282975,0.0565949,0.4,0.0,0.075
0,10000,200.0,148201.7111111111,65881.16296296296,36718.6,0.08852115481481476,0.17704232592592586,107338,53768,51612,0.0281231,0.0562462,0.4,0.0,0.075
0,10000,200.0,148053.34814814816,65832.52592592593,36724.85925925926,0.08842905925925924,0.17685810370370364,107654,53944,51795,0.0284762,0.0569524,0.4,0.0,0.075
0,10000,200.0,148072.63703703703,65859.57037037038,36718.251851851855,0.08847483185185186,0.17694962222222216,107173,53775,51636,0.0282571,0.0565143,0.4,0.0,0.075
0,10000,200.0,148059.4148148148,65856.57037037038,36741.555555555555,0.08856498148148148,0.1771299703703704,107712,53657,51648,0.0285222,0.0570444,0.4,0.0,0.075
0,10000,200.0,157693.8074074074,68603.65925925926,34976.770370370374,0.10050179111111103,0.20100351851851847,107603,54088,51175,0.0330299,0.0660597,0.5,0.0,0.075
0,10000,200.0,157664.61481481482,68602.8,34994.281481481485,0.10027793777777773,0.20055588148148146,106889,53739,51224,0.0329186,0.0658372,0.5,0.0,0.075
0,10000,200.0,157670.11851851852,68586.27407407407,34950.2962962963,0.10038775185185184,0.20077552592592593,107461,53977,51153,0.0329521,0.0659043,0.5,0.0,0.075
0,10000,200.0,157575.40740740742,68525.2074074074,34971.64444444444,0.10035047111111114,0.20070102962962966,107586,54045,51288,0.0328092,0.0656185,0.5,0.0,0.075
0,10000,200.0,157795.8148148148,68670.92592592593,34889.177777777775,0.10078095555555548,0.20156183703703692,107027,53428,51126,0.0331781,0.0663563,0.5,0.0,0.075
0,10000,200.0,157537.4,68491.70370370371,34985.40740740741,0.10027069111111114,0.20054145925925923,107615,53752,51216,0.0328262,0.0656524,0.5,0.0,0.075
0,10000,200.0,157694.11111111112,68677.92592592593,34941.84444444445,0.10055692370370369,0.20111375555555555,107132,53916,51206,0.0332321,0.0664643,0.5,0.0,0.075
0,10000,200.0,157657.96296296295,68661.0,34945.88888888889,0.10052418074074071,0.20104824444444444,107598,53542,51209,0.0330426,0.0660852,0.5,0.0,0.075
0,10000,200.0,157659.9037037037,68586.31851851851,34944.585185185184,0.10046731703703704,0.20093468888888896,107527,53859,51098,0.0327733,0.0655465,0.5,0.0,0.075
0,10000,200.0,157652.8,68577.58518518519,34999.474074074074,0.10054916518518517,0.20109825925925917,107977,54176,51250,0.033129,0.066258,0.5,0.0,0.075
0,10000,200.0,157818.2962962963,68623.88888888889,34918.444444444445,0.10055812518518516,0.20111627407407412,107692,53839,51218,0.0328142,0.0656284,0.5,0.0,0.075
0,10000,200.0,157790.85185185185,68659.12592592592,34921.637037037035,0.10060097185185185,0.2012019037037037,106976,53439,51232,0.0333993,0.0667987,0.5,0.0,0.075
0,10000,200.0,157651.02962962963,68600.11111111111,34942.27407407408,0.10037991333333332,0.20075980740740743,107278,53596,50980,0.0330441,0.0660882,0.5,0.0,0.075
0,10000,200.0,157640.98518518519,68564.08888888889,34970.84444444445,0.1003141762962963,0.2006283185185185,107178,53529,51189,0.0331255,0.0662509,0.5,0.0,0.075
0,10000,200.0,157621.8962962963,68623.51851851853,34948.792592592596,0.10039431111111109,0.20078858518518522,107517,53783,51129,0.0338379,0.0676757,0.5,0.0,0.075
0,10000,200.0,157693.93333333332,68560.91111111111,34942.251851851855,0.10033899777777774,0.20067804444444456,107247,53708,51238,0.0332067,0.0664134,0.5,0.0,0.075
0,10000,200.0,157719.5037037037,68631.02962962963,34940.67407407407,0.10043382444444443,0.20086763703703697,107452,53739,51192,0.0330907,0.0661813,0.5,0.0,0.075
0,10000,200.0,157661.36296296297,68606.3037037037,34984.65185185185,0.10028639481481479,0.20057284444444437,107591,53826,51122,0.0329538,0.0659076,0.5,0.0,0.075
0,10000,200.0,157687.6888888889,68607.1037037037,34928.096296296295,0.10022734888888893,0.20045468148148154,107780,54027,51283,0.0329371,0.0658743,0.5,0.0,0.075
0,10000,200.0,157655.85925925925,68607.11851851852,34962.07407407407,0.1004006503703703,0.20080131111111107,107535,53539,51272,0.0335122,0.0670243,0.5,0.0,0.075
0,10000,200.0,165982.85185185185,70765.28888888888,33213.91851851852,0.11106296296296299,0.22212601481481478,108007,54101,50674,0.0370925,0.074185,0.6,0.0,0.075
0,10000,200.0,166065.2888888889,70789.03703703704,33212.42962962963,0.11100268148148146,0.2220053555555555,107586,54038,50675,0.0371443,0.0742887,0.6,0.0,0.075
0,10000,200.0,166033.97037037037,70742.80740740741,33200.125925925924,0.11112136296296299,0.22224279259259253,107336,54058,50729,0.0373751,0.0747502,0.6,0.0,0.075
0,10000,200.0,166049.6888888889,70754.28888888888,33230.4,0.11109047407407407,0.22218099259259255,107670,54026,50527,0.0375011,0.0750022,0.6,0.0,0.075
0,10000,200.0,166014.0,70756.41481481481,33232.57777777778,0.11109450370370368,0.22218905925925928,107490,53772,50612,0.0369858,0.0739716,0.6,0.0,0.075
0,10000,200.0,166001.11111111112,70689.13333333333,33212.37777777778,0.11104340740740747,0.22208674074074075,107204,53825,50754,0.037008,0.074016,0.6,0.0,0.075
0,10000,200.0,165984.14074074075,70728.97037037037,33225.78518518519,0.11088348888888891,0.22176709629629637,107604,53630,50744,0.0376986,0.0753972,0.6,0.0,0.075
0,10000,200.0,165875.55555555556,70701.6888888889,33221.585185185184,0.1110048296296296,0.22200962962962953,107380,53589,50740,0.0374529,0.0749057,0.6,0.0,0.075
0,10000,200.0,165882.84444444443,70654.13333333333,33183.53333333333,0.11094604444444447,0.22189200000000012,107466,53825,50788,0.036947,0.0738939,0.6,0.0,0.075
