Number,GROWTH,MUTLIPLIER,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
1,7.5,0.5,16,0.479851,17,0.564381,16.23836508,36,0.407092,37,0.500808,36.99137821,20,20.75301313
2,7.5,0.5,15,0.395387,16,0.518898,15.84699339,34,0.492308,35,0.553299,34.12611697,19,18.27912358
3,7.5,0.5,16,0.477816,17,0.571786,16.23607534,36,0.455178,37,0.519544,36.69636143,20,20.46028609
4,7.5,0.5,15,0.456934,16,0.546828,15.47907536,36,0.441341,37,0.533755,36.63474149,21,21.15566613
5,7.5,0.5,15,0.399867,16,0.503743,15.96396665,35,0.444672,36,0.538879,35.58730243,20,19.62333578
6,7.5,0.5,14,0.470635,15,0.54902,14.37462525,30,0.457431,31,0.5,31,16,16.62537475
7,7.5,0.5,15,0.494373,16,0.582064,15.0641685,35,0.419786,36,0.507438,35.9151417,20,20.8509732
8,7.5,0.5,14,0.460383,15,0.537262,14.51531628,34,0.464427,35,0.559904,34.37258188,20,19.8572656
9,7.5,0.5,16,0.422497,17,0.515015,16.83770726,36,0.4624,37,0.508772,36.81083412,20,19.97312687
10,7.5,0.5,13,0.427497,14,0.502861,13.96203758,34,0.462278,35,0.534202,34.52447027,21,20.5624327
11,7.5,0.5,16,0.455161,17,0.571174,16.38649979,35,0.443284,36,0.511796,35.82782578,19,19.44132599
12,7.5,0.5,16,0.496,17,0.565331,16.05769425,38,0.447075,39,0.517584,38.7506134,22,22.69291915
13,7.5,0.5,13,0.444366,14,0.528807,13.65885056,34,0.482815,35,0.546689,34.26904531,21,20.61019475
14,7.5,0.5,15,0.424442,16,0.524215,15.75729907,34,0.453674,35,0.578151,34.37216514,19,18.61486607
15,7.5,0.5,14,0.461712,15,0.520934,14.6465165,35,0.446779,36,0.517323,35.75443695,21,21.10792045
16,7.5,0.5,13,0.427357,14,0.505706,13.92717201,33,0.457861,34,0.543582,33.49158316,20,19.56441115
17,7.5,0.5,14,0.473352,15,0.519936,14.5720419,36,0.466267,37,0.539809,36.45869027,22,21.88664837
18,7.5,0.5,14,0.497072,15,0.525818,14.10185765,33,0.483382,34,0.547141,33.26063771,19,19.15878006
19,7.5,0.5,16,0.430249,17,0.521094,16.7678023,38,0.480541,39,0.543672,38.30823209,22,21.54042979
0,7.5,0.55,15,0.454617,16,0.513536,15.77026087,34,0.411609,35,0.548462,34.64588281,19,18.87562194
1,7.5,0.55,13,0.451565,14,0.518033,13.72869652,33,0.455329,34,0.512097,33.78690459,20,20.05820808
2,7.5,0.55,14,0.415483,15,0.529079,14.74401387,33,0.450253,34,0.545181,33.52404981,19,18.78003593
3,7.5,0.55,14,0.485477,15,0.531797,14.31353627,34,0.454253,35,0.539531,34.53644551,20,20.22290924
4,7.5,0.55,13,0.437951,14,0.529081,13.68088445,34,0.472973,35,0.594976,34.22152734,21,20.54064289
5,7.5,0.55,14,0.450845,15,0.535073,14.58359453,35,0.495153,36,0.574871,35.06080183,21,20.4772073
6,7.5,0.55,16,0.498447,17,0.562619,16.02420059,35,0.459618,36,0.502193,35.9484909,19,19.92429031
7,7.5,0.55,15,0.449857,16,0.571326,15.41280491,33,0.392857,34,0.50135,33.9875568,18,18.57475189
8,7.5,0.55,14,0.478495,15,0.536491,14.37080143,35,0.468553,36,0.558282,35.3504664,21,20.97966497
9,7.5,0.55,13,0.452012,14,0.543294,13.52571153,33,0.454609,34,0.569277,33.39584714,20,19.87013561
10,7.5,0.55,16,0.460912,17,0.565365,16.37421615,35,0.414379,36,0.506512,35.92931957,19,19.55510342
11,7.5,0.55,14,0.474093,15,0.544348,14.36875667,31,0.438825,32,0.529801,31.67243009,17,17.30367342
12,7.5,0.55,13,0.451639,14,0.520864,13.69860599,35,0.466346,36,0.604,35.24448254,22,21.54587655
13,7.5,0.55,13,0.42649,14,0.510309,13.87700879,35,0.455904,36,0.538578,35.53337204,22,21.65636325
14,7.5,0.55,14,0.405325,15,0.500817,14.99144431,34,0.443198,35,0.554226,34.51160068,20,19.52015637
15,7.5,0.55,14,0.456997,15,0.518851,14.69523394,34,0.479656,35,0.526863,34.43095304,20,19.7357191
16,7.5,0.55,13,0.462936,14,0.545455,13.44915716,35,0.434466,36,0.545677,35.58927624,22,22.14011908
17,7.5,0.55,14,0.499168,15,0.540657,14.02005351,34,0.487143,35,0.524096,34.34792845,20,20.32787494
18,7.5,0.55,14,0.487637,15,0.557836,14.17611362,37,0.480315,38,0.52963,37.39916861,23,23.22305499
19,7.5,0.55,13,0.441667,14,0.519591,13.74858837,34,0.451639,35,0.565292,34.4255145,21,20.67692614
0,7.5,0.6,15,0.495,16,0.593851,15.05058118,34,0.421439,35,0.533476,34.70120585,19,19.65062467
1,7.5,0.6,13,0.455128,14,0.547049,13.48815831,32,0.431818,33,0.511719,32.853331,19,19.36517269
2,7.5,0.6,14,0.489292,15,0.619374,14.08231731,31,0.486523,32,0.582532,31.14037226,17,17.05805495
3,7.5,0.6,12,0.393659,13,0.506881,12.93922559,30,0.47293,31,0.530952,30.46654717,18,17.52732158
4,7.5,0.6,13,0.491724,14,0.601307,13.07552266,34,0.433113,35,0.550212,34.57120044,21,21.49567777
5,7.5,0.6,14,0.486801,15,0.598055,14.11863843,32,0.481928,33,0.515385,32.54015602,18,18.42151759
6,7.5,0.6,14,0.455319,15,0.525,14.64122214,33,0.446763,34,0.507154,33.88153864,19,19.2403165
7,7.5,0.6,12,0.456587,13,0.511398,12.79204904,32,0.410077,33,0.502269,32.97538832,20,20.18333928
8,7.5,0.6,13,0.46606,14,0.555458,13.37965055,32,0.440678,33,0.504456,32.93013265,19,19.5504821
9,7.5,0.6,13,0.451303,14,0.539157,13.55429463,34,0.493243,35,0.570476,34.08748851,21,20.53319388
10,7.5,0.6,15,0.480798,16,0.540614,15.32101779,35,0.455519,36,0.548223,35.47981748,20,20.1587997
11,7.5,0.6,12,0.452168,13,0.507987,12.85691252,35,0.467136,36,0.551664,35.38879425,23,22.53188172
12,7.5,0.6,14,0.432292,15,0.520572,14.76696874,32,0.459227,33,0.517516,32.69949733,18,17.9325286
13,7.5,0.6,13,0.416667,14,0.5,14,35,0.468413,36,0.539451,35.44464934,22,21.44464934
14,7.5,0.6,14,0.488636,15,0.58124,14.12271608,29,0.462751,30,0.539267,29.48681322,15,15.36409713
15,7.5,0.6,13,0.475385,14,0.569519,13.26148894,32,0.442557,33,0.509046,32.86394742,19,19.60245848
16,7.5,0.6,12,0.43078,13,0.51173,12.85509574,32,0.432314,33,0.528875,32.70096623,20,19.84587049
17,7.5,0.6,13,0.440165,14,0.50077,13.98729478,33,0.450767,34,0.507389,33.86950302,20,19.88220824
18,7.5,0.6,13,0.444915,14,0.535503,13.60808275,28,0.499178,29,0.584936,28.00958511,15,14.40150236
19,7.5,0.6,15,0.497106,16,0.573432,15.03791631,33,0.463077,34,0.544141,33.45547962,18,18.41756331
0,7.5,0.65,14,0.485755,15,0.53413,14.29447028,32,0.458143,33,0.54097,32.50535453,18,18.21088425
1,7.5,0.65,12,0.44696,13,0.502463,12.95562402,30,0.442434,31,0.523659,30.70872268,18,17.75309866
2,7.5,0.65,13,0.458277,14,0.508283,13.83435988,31,0.49665,32,0.570205,31.04554415,18,17.21118427
3,7.5,0.65,13,0.47029,14,0.548762,13.37860638,33,0.460754,34,0.516814,33.70007135,20,20.32146497
4,7.5,0.65,12,0.444915,13,0.502249,12.96077371,32,0.449022,33,0.560703,32.45646081,20,19.4956871
5,7.5,0.65,14,0.467262,15,0.501733,14.94972586,33,0.406803,34,0.505312,33.94607599,19,18.99635014
6,7.5,0.65,13,0.476462,14,0.559486,13.28350838,31,0.438375,32,0.568182,31.47474327,18,18.19123489
7,7.5,0.65,13,0.483483,14,0.553254,13.23673159,29,0.49763,30,0.611966,29.02072838,16,15.78399679
8,7.5,0.65,13,0.456311,14,0.587418,13.33323164,30,0.417853,31,0.503823,30.955531,17,17.62229936
9,7.5,0.65,13,0.421553,14,0.509272,13.89429884,32,0.476684,33,0.544014,32.34629437,19,18.45199553
10,7.5,0.65,13,0.458156,14,0.547771,13.46693076,30,0.449863,31,0.506116,30.89127691,17,17.42434615
11,7.5,0.65,13,0.460057,14,0.518519,13.68323013,34,0.453616,35,0.525204,34.64792982,21,20.96469969
12,7.5,0.65,13,0.499259,14,0.584615,13.00868129,32,0.372109,33,0.505472,32.95896913,19,19.95028784
13,7.5,0.65,13,0.432215,14,0.541109,13.62248609,33,0.460486,34,0.547481,33.45421001,20,19.83172392
14,7.5,0.65,12,0.438346,13,0.543046,12.58886342,29,0.449358,30,0.519103,29.72610223,17,17.13723881
15,7.5,0.65,13,0.48151,14,0.531414,13.37051138,32,0.494092,33,0.571659,32.07616641,19,18.70565503
16,7.5,0.65,12,0.431083,13,0.52447,12.73797209,29,0.412628,30,0.508514,29.91120706,17,17.17323496
17,7.5,0.65,13,0.487786,14,0.540997,13.22953901,31,0.443959,32,0.518519,31.75162285,18,18.52208385
18,7.5,0.65,13,0.45686,14,0.553082,13.44833822,32,0.457031,33,0.532385,32.57022852,19,19.1218903
19,7.5,0.65,12,0.43415,13,0.510109,12.86691505,30,0.424119,31,0.531933,30.70381398,18,17.83689893
0,7.5,0.7,12,0.407984,13,0.503115,12.96725568,30,0.45932,31,0.517185,30.70301564,18,17.73575996
1,7.5,0.7,12,0.433989,13,0.529695,12.68972687,31,0.483957,32,0.509524,31.62748856,19,18.93776169
2,7.5,0.7,13,0.487699,14,0.5975,13.11202995,30,0.42887,31,0.504026,30.94643142,17,17.83440148
3,7.5,0.7,13,0.437112,14,0.5,14,32,0.46562,33,0.520096,32.63110361,19,18.63110361
4,7.5,0.7,11,0.459712,12,0.550445,11.44402808,29,0.468707,30,0.547659,29.39635475,18,17.95232666
5,7.5,0.7,12,0.473254,13,0.565354,12.29040174,28,0.422892,29,0.511078,28.87437915,16,16.58397742
6,7.5,0.7,13,0.486508,14,0.537764,13.26322772,30,0.483357,31,0.530032,30.35657204,17,17.09334432
7,7.5,0.7,11,0.369714,12,0.503655,11.97271187,28,0.474648,29,0.518333,28.5803365,17,16.60762463
8,7.5,0.7,13,0.447251,14,0.507418,13.87670982,30,0.445122,31,0.544643,30.55142131,17,16.67471148
9,7.5,0.7,13,0.489969,14,0.587034,13.10334312,31,0.493122,32,0.608306,31.05971315,18,17.95637003
10,7.5,0.7,13,0.48105,14,0.523897,13.44227134,32,0.479102,33,0.58087,32.20534942,19,18.76307808
11,7.5,0.7,13,0.481664,14,0.523768,13.43549306,30,0.474234,31,0.596442,30.21083726,17,16.7753442
12,7.5,0.7,12,0.464968,13,0.56737,12.34210269,29,0.402069,30,0.535405,29.73446781,17,17.39236512
13,7.5,0.7,12,0.448494,13,0.531899,12.61754091,29,0.492574,30,0.564642,29.10304157,17,16.48550066
14,7.5,0.7,13,0.441419,14,0.531538,13.6500405,29,0.434783,30,0.506536,29.90890973,16,16.25886923
15,7.5,0.7,12,0.479042,13,0.589721,12.18935841,28,0.457924,29,0.540698,28.50832387,16,16.31896545
16,7.5,0.7,11,0.444212,12,0.515079,11.78722113,32,0.478172,33,0.557692,32.27449698,21,20.48727585
17,7.5,0.7,12,0.493202,13,0.530612,12.18171612,31,0.479702,32,0.523852,31.45975085,19,19.27803473
18,7.5,0.7,11,0.463206,12,0.548485,11.4314544,28,0.46813,29,0.57837,28.28909652,17,16.85764211
19,7.5,0.7,13,0.428986,14,0.507862,13.90032456,31,0.408243,32,0.511923,31.88500193,18,17.98467737
0,7.5,0.75,12,0.405325,13,0.506211,12.93843546,32,0.436726,33,0.586257,32.42314971,20,19.48471425
1,7.5,0.75,11,0.390789,12,0.541066,11.7267313,29,0.443058,30,0.535498,29.61598875,18,17.88925745
2,7.5,0.75,11,0.45554,12,0.527866,11.6147167,28,0.448787,29,0.537966,28.57427197,17,16.95955527
3,7.5,0.75,12,0.43083,13,0.509021,12.88462867,28,0.414053,29,0.50831,28.91183679,16,16.02720812
4,7.5,0.75,12,0.41035,13,0.525362,12.77948388,28,0.469743,29,0.55418,28.35833817,16,15.57885429
5,7.5,0.75,12,0.426301,13,0.546062,12.61538397,30,0.473985,31,0.509146,30.73988226,18,18.12449828
6,7.5,0.75,12,0.44453,13,0.508091,12.87270496,32,0.487897,33,0.579545,32.13205962,20,19.25935466
7,7.5,0.75,11,0.478466,12,0.552459,11.29102753,29,0.407859,30,0.509859,29.90334314,18,18.61231561
8,7.5,0.75,12,0.407483,13,0.504425,12.95435415,31,0.486622,32,0.575261,31.15092679,19,18.19657264
9,7.5,0.75,11,0.454427,12,0.529412,11.60776155,29,0.465942,30,0.576324,29.30854668,18,17.70078513
10,7.5,0.75,11,0.402344,12,0.507586,11.92791851,29,0.430813,30,0.54979,29.58151576,18,17.65359724
11,7.5,0.75,12,0.443995,13,0.54591,12.54952657,28,0.410979,29,0.508278,28.91492204,16,16.36539548
12,7.5,0.75,13,0.446958,14,0.549373,13.51791242,31,0.471167,32,0.547583,31.37731627,18,17.85940385
13,7.5,0.75,12,0.487909,13,0.607573,12.10104125,29,0.447233,30,0.519103,29.73420064,17,17.63315939
14,7.5,0.75,13,0.496933,14,0.572347,13.04066884,30,0.450071,31,0.536879,30.57516588,17,17.53449704
15,7.5,0.75,12,0.462662,13,0.578448,12.32247422,28,0.403005,29,0.517991,28.84353747,16,16.52106325
16,7.5,0.75,12,0.484663,13,0.564488,12.19213279,27,0.426393,28,0.528393,27.72163725,15,15.52950446
17,7.5,0.75,11,0.448183,12,0.556296,11.47928556,28,0.423387,29,0.526273,28.7446397,17,17.26535414
18,7.5,0.75,12,0.461285,13,0.571749,12.35047617,28,0.477569,29,0.583463,28.21182503,16,15.86134886
19,7.5,0.75,13,0.474638,14,0.502813,13.90015972,31,0.452485,32,0.536765,31.56377551,18,17.66361579
0,7.5,0.8,12,0.45493,13,0.571635,12.3861874,29,0.46011,30,0.580569,29.33115002,17,16.94496262
1,7.5,0.8,12,0.476471,13,0.519017,12.55302496,28,0.436464,29,0.511628,28.84529828,16,16.29227332
2,7.5,0.8,11,0.465909,12,0.520161,11.62838236,30,0.464964,31,0.576866,30.31309539,19,18.68471302
3,7.5,0.8,11,0.467097,12,0.500846,11.97493259,27,0.424006,28,0.511144,27.8721109,16,15.89717831
4,7.5,0.8,11,0.458755,12,0.524279,11.62946401,30,0.494318,31,0.52535,30.18310131,19,18.5536373
5,7.5,0.8,12,0.441693,13,0.525,12.69990517,27,0.428896,28,0.539086,27.64528542,15,14.94538025
6,7.5,0.8,12,0.452617,13,0.552548,12.47415717,29,0.417695,30,0.54578,29.6425811,17,17.16842393
7,7.5,0.8,13,0.475188,14,0.546742,13.34675909,30,0.469359,31,0.565672,30.31813981,17,16.97138072
8,7.5,0.8,12,0.47035,13,0.581994,12.2655763,29,0.45152,30,0.578869,29.38068615,17,17.11510985
9,7.5,0.8,11,0.442716,12,0.532477,11.63818362,30,0.483713,31,0.524021,30.40406371,19,18.76588009
10,7.5,0.8,10,0.424845,11,0.511364,10.86865313,27,0.466245,28,0.595712,27.26072281,17,16.39206968
11,7.5,0.8,12,0.492154,13,0.543919,12.15156959,28,0.460118,29,0.500836,28.97946854,16,16.82789895
12,7.5,0.8,12,0.48281,13,0.572934,12.19073721,27,0.477496,28,0.557922,27.27981001,15,15.08907281
13,7.5,0.8,11,0.46615,12,0.517559,11.65844502,28,0.434119,29,0.523622,28.73607589,17,17.07763087
14,7.5,0.8,11,0.456688,12,0.552716,11.45103511,30,0.450928,31,0.505208,30.90405306,19,19.45301794
15,7.5,0.8,11,0.470266,12,0.556093,11.3464411,29,0.42655,30,0.505822,29.92655667,18,18.58011557
16,7.5,0.8,11,0.475282,12,0.524448,11.5027458,28,0.43949,29,0.519939,28.75215354,17,17.24940774
17,7.5,0.8,12,0.437328,13,0.553485,12.53954561,28,0.494565,29,0.539578,28.1207429,16,15.58119728
18,7.5,0.8,12,0.437313,13,0.533794,12.64973414,29,0.427338,30,0.502183,29.97083305,17,17.32109891
19,7.5,0.8,11,0.455474,12,0.556995,11.43858906,28,0.470506,29,0.56406,28.31526177,17,16.87667271
0,7.5,0.85,11,0.430323,12,0.521807,11.76163045,28,0.465997,29,0.592257,28.26930936,17,16.50767891
1,7.5,0.85,12,0.485714,13,0.584211,12.14503995,23,0.396572,24,0.505376,23.95059005,11,11.8055501
2,7.5,0.85,11,0.479893,12,0.529412,11.40604616,29,0.472656,30,0.573508,29.27112997,18,17.86508381
3,7.5,0.85,11,0.423601,12,0.518405,11.80586262,26,0.398427,27,0.523238,26.81381449,15,15.00795187
4,7.5,0.85,11,0.469697,12,0.552594,11.36555002,25,0.399604,26,0.502104,25.97947317,14,14.61392315
5,7.5,0.85,11,0.42963,12,0.560888,11.5361197,25,0.441259,26,0.53244,25.64422413,14,14.10810442
6,7.5,0.85,11,0.460584,12,0.542718,11.4798987,25,0.489147,26,0.613077,25.08757363,14,13.60767493
7,7.5,0.85,11,0.459128,12,0.534211,11.54435758,26,0.458621,27,0.542673,26.49230238,15,14.94794481
8,7.5,0.85,10,0.422018,11,0.534215,10.69504532,26,0.485673,27,0.552262,26.21515566,16,15.52011033
9,7.5,0.85,11,0.426846,12,0.522822,11.76221139,28,0.498536,29,0.615964,28.01246721,17,16.25025583
10,7.5,0.85,11,0.442895,12,0.548946,11.53846734,25,0.454482,26,0.566129,25.40769568,14,13.86922834
11,7.5,0.85,12,0.482857,13,0.56348,12.21263163,27,0.468379,28,0.560386,27.34368037,15,15.13104874
12,7.5,0.85,11,0.475806,12,0.531732,11.43260737,27,0.445157,28,0.537252,27.59550464,16,16.16289727
13,7.5,0.85,11,0.426197,12,0.522082,11.76970329,27,0.390675,28,0.503236,27.97125114,16,16.20154785
14,7.5,0.85,12,0.497114,13,0.552065,12.05251952,25,0.410448,26,0.511034,25.89030283,13,13.83778331
15,7.5,0.85,11,0.435198,12,0.530597,11.67927337,26,0.444521,27,0.566109,26.4562868,15,14.77701344
16,7.5,0.85,13,0.483088,14,0.573741,13.18655753,28,0.468606,29,0.592105,28.25420449,15,15.06764695
17,7.5,0.85,10,0.442568,11,0.548143,10.54399242,28,0.439171,29,0.516987,28.78170299,18,18.23771057
18,7.5,0.85,12,0.473768,13,0.554364,12.32547521,28,0.442177,29,0.507418,28.88629849,16,16.56082328
19,7.5,0.85,11,0.394003,12,0.511855,11.89940773,28,0.463839,29,0.518328,28.66363853,17,16.7642308
0,7.5,0.9,11,0.484559,12,0.604027,11.129248,27,0.467485,28,0.610119,27.22796108,16,16.09871308
1,7.5,0.9,12,0.465909,13,0.548635,12.41209535,27,0.480548,28,0.527629,27.4131603,15,15.00106495
2,7.5,0.9,11,0.41092,12,0.50428,11.95415596,25,0.462121,26,0.566214,25.36389575,14,13.40973979
3,7.5,0.9,11,0.490593,12,0.534143,11.21600459,27,0.483531,28,0.602665,27.13823929,16,15.9222347
4,7.5,0.9,10,0.424077,11,0.535714,10.68008814,28,0.416912,29,0.542582,28.66116018,18,17.98107204
5,7.5,0.9,11,0.462804,12,0.564857,11.36447728,28,0.450445,29,0.596154,28.34009567,17,16.97561839
6,7.5,0.9,11,0.454116,12,0.530236,11.60278508,28,0.475387,29,0.5677,28.2666255,17,16.66384043
7,7.5,0.9,12,0.487275,13,0.591382,12.12223001,27,0.455662,28,0.558923,27.42937798,15,15.30714797
8,7.5,0.9,11,0.426449,12,0.549467,11.59788811,25,0.496307,26,0.569847,25.05021757,14,13.45232945
9,7.5,0.9,10,0.450993,11,0.506438,10.88388493,25,0.376398,26,0.506608,25.94925121,15,15.06536628
10,7.5,0.9,9,0.373556,10,0.501493,9.988330194,26,0.480556,27,0.554472,26.26305536,17,16.27472517
11,7.5,0.9,11,0.461694,12,0.534384,11.52697758,28,0.432528,29,0.506421,28.91310408,17,17.38612651
12,7.5,0.9,10,0.39432,11,0.519014,10.84751472,25,0.461538,26,0.519064,25.66860202,15,14.82108731
13,7.5,0.9,11,0.486291,12,0.570132,11.16351189,26,0.429028,27,0.524374,26.74436264,15,15.58085075
14,7.5,0.9,11,0.457831,12,0.558952,11.41701526,26,0.446477,27,0.52822,26.65477166,15,15.2377564
15,7.5,0.9,11,0.451102,12,0.532915,11.59768008,26,0.463798,27,0.577746,26.31770632,15,14.72002625
16,7.5,0.9,10,0.46397,11,0.512801,10.73785096,25,0.426564,26,0.51992,25.78662325,15,15.04877229
17,7.5,0.9,11,0.414734,12,0.51768,11.82825948,28,0.447297,29,0.550912,28.50864257,17,16.6803831
18,7.5,0.9,10,0.430675,11,0.504498,10.93907048,25,0.4,26,0.502177,25.97869384,15,15.03962336
19,7.5,0.9,12,0.468475,13,0.594595,12.24996036,28,0.411471,29,0.516937,28.83940796,16,16.58944761
0,7.5,0.95,11,0.47426,12,0.619083,11.1777342,25,0.445241,26,0.56094,25.47328845,14,14.29555425
1,7.5,0.95,9,0.413514,10,0.528129,9.754578371,26,0.398283,27,0.524045,26.80880552,17,17.05422715
2,7.5,0.95,11,0.446212,12,0.504717,11.91937441,25,0.423077,26,0.540123,25.65720315,14,13.73782874
3,7.5,0.95,10,0.418314,11,0.514247,10.8514901,26,0.46069,27,0.563884,26.380933,16,15.5294429
4,7.5,0.95,11,0.48042,12,0.54844,11.28785651,24,0.412855,25,0.555163,24.61236895,13,13.32451243
5,7.5,0.95,11,0.495192,12,0.586634,11.05257978,25,0.461646,26,0.542996,25.47146896,14,14.41888918
6,7.5,0.95,11,0.459569,12,0.597751,11.29259238,27,0.456355,28,0.538339,27.53235997,16,16.23976759
7,7.5,0.95,10,0.43631,11,0.528436,10.69133578,27,0.442701,28,0.560369,27.48695482,17,16.79561904
8,7.5,0.95,11,0.462518,12,0.570485,11.34716163,27,0.49147,28,0.590237,27.08636488,16,15.73920325
9,7.5,0.95,11,0.458443,12,0.574516,11.35802469,26,0.450272,27,0.538952,26.56075778,15,15.20273309
10,7.5,0.95,10,0.401226,11,0.520344,10.82921137,23,0.425587,24,0.520292,23.78573465,13,12.95652328
11,7.5,0.95,10,0.458955,11,0.52677,10.60524958,25,0.394811,26,0.506468,25.9420726,15,15.33682302
12,7.5,0.95,10,0.372521,11,0.502853,10.97810975,27,0.462936,28,0.587762,27.29692532,17,16.31881557
13,7.5,0.95,11,0.438547,12,0.521116,11.74426237,23,0.46627,24,0.560606,23.35755173,12,11.61328936
14,7.5,0.95,11,0.456276,12,0.530747,11.58712788,25,0.464973,26,0.544075,25.44280802,14,13.85568014
15,7.5,0.95,10,0.418248,11,0.506821,10.92299008,26,0.445557,27,0.5,27,16,16.07700992
16,7.5,0.95,10,0.453655,11,0.556632,10.45005195,24,0.477273,25,0.547579,24.32325833,14,13.87320637
17,7.5,0.95,11,0.457602,12,0.515025,11.73834526,25,0.474006,26,0.596491,25.2122219,14,13.47387664
18,7.5,0.95,12,0.460366,13,0.546923,12.4578948,27,0.438158,28,0.535928,27.63252531,15,15.17463052
19,7.5,0.95,12,0.495569,13,0.537607,12.10540463,23,0.470203,24,0.571014,23.2955729,11,11.19016827
0,7.5,1,11,0.496025,12,0.573456,11.05133603,25,0.415058,26,0.5,26,14,14.94866397
1,7.5,1,10,0.418991,11,0.500725,10.99112976,26,0.431882,27,0.542781,26.61423457,16,15.62310481
2,7.5,1,11,0.438608,12,0.562092,11.49716562,25,0.484351,26,0.629663,25.10769241,14,13.61052679
3,7.5,1,10,0.463397,11,0.527375,10.57211854,22,0.486448,23,0.621538,22.10031831,12,11.52819977
4,7.5,1,11,0.471528,12,0.55756,11.33094662,24,0.36495,25,0.507208,24.9493315,13,13.61838487
5,7.5,1,10,0.43268,11,0.532975,10.6712199,25,0.450676,26,0.542139,25.53927818,15,14.86805828
6,7.5,1,10,0.461194,11,0.548686,10.44353769,25,0.465517,26,0.575712,25.31292708,15,14.86938939
7,7.5,1,10,0.42641,11,0.533186,10.68919982,26,0.468354,27,0.54646,26.40516734,16,15.71596752
8,7.5,1,10,0.455882,11,0.544495,10.49787277,24,0.440608,25,0.512,24.83191394,14,14.33404117
9,7.5,1,10,0.413793,11,0.516915,10.83597099,25,0.408907,26,0.542918,25.67974271,15,14.84377172
10,7.5,1,11,0.476657,12,0.561747,11.27433306,25,0.433293,26,0.543759,25.60386906,14,14.329536
11,7.5,1,9,0.381206,10,0.506181,9.950542108,24,0.48622,25,0.587607,24.13591486,15,14.18537275
12,7.5,1,10,0.479042,11,0.548124,10.30337859,26,0.491603,27,0.516694,26.33466183,16,16.03128324
13,7.5,1,9,0.438059,10,0.53527,9.637180977,24,0.480237,25,0.614329,24.14738389,15,14.51020291
14,7.5,1,9,0.460165,10,0.530928,9.562935432,24,0.441098,25,0.512143,24.82908016,15,15.26614473
15,7.5,1,10,0.413858,11,0.535714,10.70691636,25,0.416988,26,0.508519,25.90692771,15,15.20001135
16,7.5,1,10,0.456667,11,0.525573,10.62887122,23,0.414853,24,0.515267,23.84795945,13,13.21908823
17,7.5,1,10,0.414392,11,0.551471,10.62451579,26,0.479491,27,0.589552,26.18634212,16,15.56182633
18,7.5,1,10,0.431757,11,0.515672,10.81323959,25,0.488652,26,0.606713,25.0961198,15,14.28288021
19,7.5,1,10,0.494839,11,0.58254,10.05884768,24,0.395101,25,0.502963,24.97252971,14,14.91368204
0,8,0.5,16,0.467391,17,0.548013,16.40446776,38,0.457971,39,0.610829,38.27495453,22,21.87048677
1,8,0.5,14,0.483846,15,0.549822,14.24484661,35,0.456897,36,0.507343,35.85443841,21,21.6095918
2,8,0.5,15,0.48156,16,0.557093,15.2441317,37,0.470541,38,0.514757,37.66625204,22,22.42212033
3,8,0.5,15,0.456652,16,0.521138,15.67220792,34,0.445,35,0.55848,34.4846669,19,18.81245898
