Number,EMBRYO,GERMLINE,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
0,0.5,0.75,17,0.471587,18,0.551773,17.35433866,47,0.461929,48,0.524557,47.60789104,30,30.25355238
1,0.5,0.75,16,0.472385,17,0.524068,16.53431496,48,0.478772,49,0.546128,48.31516123,32,31.78084627
2,0.5,0.75,16,0.43541,17,0.507348,16.89785649,48,0.495495,49,0.573117,48.05803767,32,31.16018118
3,0.5,0.75,18,0.498573,19,0.536998,18.03713728,49,0.487622,50,0.566693,49.15654285,31,31.11940557
4,0.5,0.75,16,0.449898,17,0.506088,16.89165332,49,0.494178,50,0.573162,49.07371113,33,32.18205781
5,0.5,0.75,16,0.460841,17,0.531843,16.55151968,49,0.480077,50,0.560104,49.24895348,33,32.6974338
6,0.5,0.75,17,0.485657,18,0.537063,17.27901412,47,0.463983,48,0.5258,47.58263908,30,30.30362496
7,0.5,0.75,16,0.448868,17,0.524265,16.67817022,49,0.450622,50,0.502751,49.94722707,33,33.26905685
8,0.5,0.75,16,0.471664,17,0.558187,16.32749673,47,0.456263,48,0.510086,47.81260799,31,31.48511126
9,0.5,0.75,18,0.434258,19,0.528472,18.69779438,50,0.488966,51,0.52698,50.29026148,32,31.5924671
10,0.5,0.75,17,0.480743,18,0.535664,17.35063091,50,0.465132,51,0.531568,50.52483593,33,33.17420503
11,0.5,0.75,17,0.460894,18,0.536,17.52067744,49,0.450402,50,0.513583,49.78501448,32,32.26433704
12,0.5,0.75,17,0.490209,18,0.570489,17.12196064,47,0.388575,48,0.50187,47.98349442,30,30.86153378
13,0.5,0.75,17,0.470097,18,0.518544,17.6172312,48,0.454606,49,0.540664,48.52748147,31,30.91025026
14,0.5,0.75,17,0.453905,18,0.52988,17.60671273,49,0.456395,50,0.504768,49.90143262,32,32.29471988
15,0.5,0.75,17,0.473401,18,0.555325,17.32467897,48,0.477912,49,0.531184,48.41462682,31,31.08994785
16,0.5,0.75,15,0.441923,16,0.52177,15.72735356,48,0.444528,49,0.508152,48.87187225,33,33.14451869
17,0.5,0.75,16,0.470067,17,0.550872,16.370435,50,0.48918,51,0.543563,50.19895923,34,33.82852424
18,0.5,0.75,18,0.494068,19,0.517097,18.25758826,52,0.47811,53,0.567301,52.24542835,34,33.98784009
19,0.5,0.75,18,0.487333,19,0.559945,18.17444775,51,0.491361,52,0.560649,51.12468248,33,32.95023474
0,0.5,0.8,17,0.497049,18,0.574306,17.03819719,48,0.442215,49,0.519038,48.75218359,31,31.7139864
1,0.5,0.8,16,0.457651,17,0.523238,16.64569198,47,0.428772,48,0.5,48,31,31.35430802
2,0.5,0.8,15,0.44195,16,0.529603,15.66227054,48,0.480299,49,0.574363,48.20944251,33,32.54717196
3,0.5,0.8,18,0.492254,19,0.56217,18.11079009,49,0.49963,50,0.546243,49.0079377,31,30.89714761
4,0.5,0.8,16,0.420946,17,0.501003,16.98747143,48,0.490958,49,0.549766,48.15375459,32,31.16628316
5,0.5,0.8,16,0.455755,17,0.540096,16.52459658,47,0.461949,48,0.527607,47.57953334,31,31.05493676
6,0.5,0.8,18,0.477154,19,0.537252,18.38014576,50,0.499651,51,0.587883,50.00395548,32,31.62380972
7,0.5,0.8,16,0.457029,17,0.525624,16.62644508,48,0.463092,49,0.50719,48.83695406,32,32.21050898
8,0.5,0.8,18,0.485734,19,0.538312,18.27133021,50,0.477663,51,0.550847,50.30521699,32,32.03388677
9,0.5,0.8,16,0.497187,17,0.564494,16.04179357,46,0.449141,47,0.526603,46.65656709,30,30.61477352
10,0.5,0.8,18,0.460882,19,0.512227,18.76186581,48,0.429582,49,0.505709,48.9250069,30,30.16314109
11,0.5,0.8,17,0.458361,18,0.520791,17.66697101,48,0.445652,49,0.501047,48.98109938,31,31.31412837
12,0.5,0.8,17,0.495023,18,0.568586,17.06765629,50,0.442204,51,0.530506,50.65452651,33,33.58687022
13,0.5,0.8,19,0.497956,20,0.599451,19.02013892,50,0.465116,51,0.535154,50.49807247,31,31.47793355
14,0.5,0.8,17,0.493151,18,0.549342,17.12188785,47,0.448457,48,0.51499,47.77469827,30,30.65281042
15,0.5,0.8,16,0.447693,17,0.52933,16.64072663,47,0.460295,48,0.536316,47.52228989,31,30.88156326
16,0.5,0.8,17,0.473684,18,0.524902,17.51380374,49,0.483138,50,0.547758,49.26094089,32,31.74713714
17,0.5,0.8,16,0.495798,17,0.540984,16.09299341,48,0.495575,49,0.551181,48.07957774,32,31.98658434
18,0.5,0.8,16,0.4954,17,0.589592,16.04883642,47,0.468625,48,0.51755,47.64128769,31,31.59245127
19,0.5,0.8,16,0.482644,17,0.540111,16.30201681,48,0.483961,49,0.548537,48.24837401,32,31.9463572
0,0.5,0.85,18,0.456606,19,0.50966,18.81792136,51,0.431023,52,0.513202,51.83935069,33,33.02142932
1,0.5,0.85,15,0.456224,16,0.515443,15.73922221,47,0.454866,48,0.5,48,32,32.26077779
2,0.5,0.85,16,0.428879,17,0.528775,16.71195043,48,0.461589,49,0.51875,48.67197915,32,31.96002872
3,0.5,0.85,16,0.499632,17,0.558935,16.00620542,44,0.446489,45,0.52341,44.69566178,28,28.68945636
4,0.5,0.85,18,0.436026,19,0.529954,18.68109616,49,0.496864,50,0.565217,49.04587948,31,30.36478332
5,0.5,0.85,16,0.494012,17,0.566574,16.08252253,46,0.440519,47,0.522222,46.72801488,30,30.64549235
6,0.5,0.85,17,0.441116,18,0.501078,17.98202195,48,0.489418,49,0.563036,48.14374202,31,30.16172007
7,0.5,0.85,17,0.462342,18,0.505415,17.87428319,49,0.470027,50,0.544699,49.40139544,32,31.52711224
8,0.5,0.85,16,0.451948,17,0.509764,16.83111941,49,0.443902,50,0.519542,49.74164463,33,32.91052522
9,0.5,0.85,17,0.462667,18,0.527835,17.57287319,50,0.490168,51,0.561278,50.13826466,33,32.56539147
10,0.5,0.85,17,0.471738,18,0.539189,17.41900046,48,0.455617,49,0.505999,48.8809297,31,31.46192924
11,0.5,0.85,17,0.499295,18,0.546658,17.01488504,47,0.478914,48,0.556104,47.2731701,30,30.25828506
12,0.5,0.85,17,0.491525,18,0.546392,17.15446443,48,0.479226,49,0.538838,48.34848688,31,31.19402245
13,0.5,0.85,16,0.458239,17,0.538941,16.51747169,48,0.45664,49,0.534021,48.56034427,32,32.04287258
14,0.5,0.85,18,0.471673,19,0.554348,18.34263078,46,0.462099,47,0.516197,46.70059891,28,28.35796813
15,0.5,0.85,17,0.48285,18,0.544437,17.27846786,48,0.471118,49,0.516701,48.63361341,31,31.35514555
16,0.5,0.85,17,0.492723,18,0.562767,17.10389184,47,0.442533,48,0.503311,47.94552305,30,30.84163121
17,0.5,0.85,17,0.465251,18,0.531637,17.52343868,47,0.451271,48,0.524506,47.66537858,30,30.1419399
18,0.5,0.85,15,0.450871,16,0.518888,15.72230472,45,0.487161,46,0.546259,45.21724931,30,29.4949446
19,0.5,0.85,18,0.498875,19,0.573828,18.01500941,51,0.460894,52,0.517608,51.68952992,33,33.67452052
0,0.5,0.9,15,0.439911,16,0.506033,15.90875957,44,0.45,45,0.510712,44.82356042,29,28.91480085
1,0.5,0.9,16,0.493462,17,0.560026,16.09822126,48,0.483871,49,0.536688,48.30537516,32,32.2071539
2,0.5,0.9,16,0.466318,17,0.576821,16.3048062,46,0.482709,47,0.553779,46.24329534,30,29.93848914
3,0.5,0.9,15,0.494522,16,0.598303,15.05278423,46,0.458556,47,0.516746,46.71221859,31,31.65943437
4,0.5,0.9,16,0.424639,17,0.509447,16.88860721,47,0.45098,48,0.5,48,31,31.11139279
5,0.5,0.9,15,0.454545,16,0.535714,15.56000444,46,0.468919,47,0.564516,46.32512527,31,30.76512083
6,0.5,0.9,16,0.453433,17,0.525633,16.6449723,47,0.482998,48,0.563187,47.21202409,31,30.56705179
7,0.5,0.9,15,0.446943,16,0.500692,15.98712534,47,0.499287,48,0.560596,47.01162961,32,31.02450427
8,0.5,0.9,17,0.485007,18,0.515374,17.49372674,47,0.440335,48,0.538745,47.60629001,30,30.11256327
9,0.5,0.9,16,0.450914,17,0.534543,16.5869495,47,0.464717,48,0.520331,47.63442658,31,31.04747708
10,0.5,0.9,18,0.496982,19,0.583158,18.03502135,47,0.432665,48,0.5,48,29,29.96497865
11,0.5,0.9,16,0.461432,17,0.519517,16.66399242,46,0.456466,47,0.545809,46.48726817,30,29.82327574
12,0.5,0.9,16,0.453622,17,0.530513,16.60316552,47,0.474734,48,0.529412,47.46208713,31,30.85892161
13,0.5,0.9,16,0.44337,17,0.503861,16.93617232,48,0.498016,49,0.577475,48.02496885,32,31.08879653
14,0.5,0.9,16,0.458015,17,0.50694,16.85815023,47,0.423313,48,0.505739,47.93037391,31,31.07222368
15,0.5,0.9,18,0.475254,19,0.546004,18.34976678,49,0.499329,50,0.573539,49.00904191,31,30.65927512
16,0.5,0.9,18,0.472477,19,0.52162,18.56005942,48,0.462656,49,0.51513,48.71166673,30,30.15160731
17,0.5,0.9,16,0.434783,17,0.501737,16.97405682,46,0.461816,47,0.526035,46.59459039,30,29.62053357
18,0.5,0.9,17,0.4954,18,0.544876,17.09297437,45,0.426531,46,0.507443,45.90801117,28,28.8150368
19,0.5,0.9,17,0.480834,18,0.573746,17.20628121,48,0.448011,49,0.539799,48.56640302,31,31.3601218
0,0.5,0.95,16,0.49763,17,0.556687,16.04013072,47,0.472474,48,0.538313,47.41808047,31,31.37794975
1,0.5,0.95,16,0.46616,17,0.549084,16.40808451,49,0.483221,50,0.541185,49.28947278,33,32.88138827
2,0.5,0.95,16,0.459097,17,0.544661,16.47803983,47,0.487434,48,0.551209,47.19703646,31,30.71899663
3,0.5,0.95,18,0.487688,19,0.530459,18.2878586,50,0.47735,51,0.527326,50.45321754,32,32.16535895
4,0.5,0.95,15,0.415493,16,0.505384,15.94010524,47,0.44,48,0.541389,47.59178017,32,31.65167493
5,0.5,0.95,15,0.44032,16,0.511628,15.83693274,45,0.457863,46,0.528658,45.5951974,30,29.75826466
6,0.5,0.95,17,0.47051,18,0.510738,17.73307149,48,0.487637,49,0.544661,48.21680345,31,30.48373196
7,0.5,0.95,17,0.49362,18,0.588674,17.06711974,46,0.445152,47,0.524966,46.68719773,29,29.62007799
8,0.5,0.95,18,0.47343,19,0.54418,18.3755477,50,0.467651,51,0.542433,50.43257736,32,32.05702966
9,0.5,0.95,15,0.438746,16,0.523653,15.72142462,46,0.437113,47,0.514071,46.81716001,31,31.09573539
10,0.5,0.95,17,0.497409,18,0.572592,17.03446258,47,0.493122,48,0.546584,47.12865213,30,30.09418955
11,0.5,0.95,16,0.493352,17,0.553285,16.11092386,48,0.470588,49,0.531003,48.48683274,32,32.37590888
12,0.5,0.95,17,0.427344,18,0.525676,17.7388846,49,0.490467,50,0.545939,49.17185247,32,31.43296787
13,0.5,0.95,15,0.423831,16,0.501829,15.97655068,47,0.492085,48,0.557096,47.12174863,32,31.14519795
14,0.5,0.95,16,0.478506,17,0.544329,16.32654239,47,0.489554,48,0.569878,47.1300483,31,30.80350591
15,0.5,0.95,17,0.473538,18,0.53372,17.43969958,48,0.440559,49,0.51153,48.83753928,31,31.3978397
16,0.5,0.95,15,0.472026,16,0.542839,15.39504046,46,0.484024,47,0.548201,46.24893653,31,30.85389608
17,0.5,0.95,14,0.463847,15,0.542373,14.46039528,45,0.469468,46,0.535248,45.46415324,31,31.00375795
18,0.5,0.95,17,0.475053,18,0.525868,17.49093772,48,0.443639,49,0.533426,48.62771893,31,31.13678122
19,0.5,0.95,15,0.457931,16,0.522727,15.64925304,44,0.428467,45,0.507973,44.89971826,29,29.25046522
0,0.5,1,17,0.466034,18,0.521438,17.61306043,47,0.494352,48,0.557269,47.08976906,30,29.47670863
1,0.5,1,16,0.465339,17,0.552778,16.39640206,45,0.495979,46,0.5925,45.04165933,29,28.64525726
2,0.5,1,17,0.456915,18,0.518623,17.69820769,46,0.424326,47,0.506944,46.91595052,29,29.21774283
3,0.5,1,17,0.485671,18,0.553867,17.21011496,49,0.447923,50,0.501695,49.96847802,32,32.75836306
4,0.5,1,15,0.459016,16,0.529886,15.57829829,45,0.470464,46,0.546822,45.3868095,30,29.80851121
5,0.5,1,17,0.453975,18,0.528381,17.61856571,50,0.497989,51,0.576618,50.02557581,33,32.4070101
6,0.5,1,16,0.478291,17,0.547844,16.31212169,48,0.493296,49,0.592565,48.06753367,32,31.75541198
7,0.5,1,16,0.482528,17,0.533239,16.34454063,43,0.452381,44,0.523906,43.66576721,27,27.32122658
8,0.5,1,16,0.48105,17,0.54782,16.28381009,45,0.452857,46,0.5,46,29,29.71618991
9,0.5,1,18,0.493548,19,0.577902,18.07648718,48,0.459834,49,0.534674,48.53669161,30,30.46020442
10,0.5,1,16,0.486411,17,0.561765,16.18033548,45,0.448637,46,0.507503,45.87254103,29,29.69220554
11,0.5,1,17,0.494382,18,0.561156,17.08413454,49,0.492701,50,0.554397,49.11830589,32,32.03417134
12,0.5,1,17,0.494294,18,0.54471,17.11317836,45,0.468927,46,0.52356,45.56875881,28,28.45558045
13,0.5,1,16,0.44697,17,0.513805,16.79344655,48,0.496503,49,0.577191,48.04333978,32,31.24989323
14,0.5,1,15,0.451505,16,0.515237,15.76092073,46,0.472262,47,0.511721,46.7029575,31,30.94203677
15,0.5,1,19,0.473082,20,0.529331,19.47855073,50,0.495971,51,0.526767,50.13082868,31,30.65227795
16,0.5,1,16,0.471133,17,0.550633,16.36310692,48,0.475687,49,0.54271,48.36275607,32,31.99964915
17,0.5,1,16,0.480976,17,0.52681,16.41506305,45,0.451122,46,0.530429,45.61631382,29,29.20125076
18,0.5,1,17,0.489011,18,0.530055,17.26773706,46,0.448637,47,0.52381,46.68326394,29,29.41552688
19,0.5,1,16,0.485275,17,0.525965,16.36188253,47,0.49905,48,0.56791,47.01379611,31,30.65191358
0,0.55,0.5,16,0.474458,17,0.534237,16.42727379,49,0.499665,50,0.576837,49.00434095,33,32.57706716
1,0.55,0.5,17,0.490835,18,0.562206,17.1284135,47,0.438828,48,0.509406,47.86672901,30,30.73831551
2,0.55,0.5,17,0.497155,18,0.554226,17.04985019,49,0.469027,50,0.545392,49.40559157,32,32.35574138
3,0.55,0.5,17,0.440951,18,0.502196,17.96414401,50,0.490106,51,0.565161,50.13182333,33,32.16767932
4,0.55,0.5,17,0.499258,18,0.567197,17.01092156,49,0.451944,50,0.548455,49.49793288,32,32.48701132
5,0.55,0.5,19,0.462963,20,0.513879,19.72741378,52,0.443198,53,0.54371,52.56512655,33,32.83771277
6,0.55,0.5,17,0.471674,18,0.52774,17.50522598,49,0.46814,50,0.545961,49.40940106,32,31.90417508
7,0.55,0.5,16,0.469262,17,0.530738,16.5,49,0.480529,50,0.550105,49.27985225,33,32.77985225
8,0.55,0.5,15,0.44055,16,0.518098,15.76662196,46,0.435211,47,0.5053,46.92438186,31,31.15775989
9,0.55,0.5,17,0.450421,18,0.505369,17.90228944,48,0.472414,49,0.524568,48.52893354,31,30.62664411
10,0.55,0.5,17,0.486409,18,0.546528,17.2260683,48,0.452206,49,0.513103,48.78483341,31,31.55876511
11,0.55,0.5,18,0.43245,19,0.503621,18.94912254,50,0.455399,51,0.515092,50.74717304,32,31.7980505
12,0.55,0.5,18,0.457508,19,0.525874,18.62153702,47,0.493103,48,0.526464,47.20673841,29,28.58520139
13,0.55,0.5,16,0.478483,17,0.551035,16.29657349,47,0.467497,48,0.547157,47.40802159,31,31.1114481
14,0.55,0.5,17,0.434457,18,0.501056,17.98414391,50,0.425768,51,0.511478,50.8660833,33,32.8819394
15,0.55,0.5,16,0.437946,17,0.516399,16.79097039,49,0.443847,50,0.50478,49.92155318,33,33.13058279
16,0.55,0.5,17,0.488079,18,0.576361,17.13503319,49,0.442743,50,0.52448,49.70050283,32,32.56546964
17,0.55,0.5,17,0.483461,18,0.56044,17.2148508,47,0.495549,48,0.533562,47.11709152,30,29.90224072
18,0.55,0.5,18,0.496556,19,0.557814,18.05622123,52,0.488168,53,0.538658,52.23434343,34,34.17812221
19,0.55,0.5,18,0.466797,19,0.541303,18.44564196,50,0.468809,51,0.545337,50.40757631,32,31.96193435
0,0.55,0.55,16,0.42219,17,0.50915,16.89477921,47,0.450481,48,0.513416,47.78682768,31,30.89204847
1,0.55,0.55,16,0.454545,17,0.522918,16.66480921,49,0.497285,50,0.575758,49.03459789,33,32.36978868
2,0.55,0.55,17,0.478709,18,0.555,17.27907617,49,0.497455,50,0.540876,49.05861219,32,31.77953602
3,0.55,0.55,17,0.458333,18,0.506903,17.85787523,48,0.486897,49,0.523533,48.35765367,31,30.49977844
4,0.55,0.55,14,0.459088,15,0.511004,14.78804222,47,0.451783,48,0.52354,47.67194838,33,32.88390616
5,0.55,0.55,15,0.443174,16,0.518969,15.74973283,47,0.444209,48,0.525473,47.68654017,32,31.93680733
6,0.55,0.55,18,0.494085,19,0.585932,18.06440058,50,0.451751,51,0.536082,50.57213836,32,32.50773778
7,0.55,0.55,17,0.446165,18,0.510652,17.83481942,48,0.450174,49,0.526761,48.65058039,31,30.81576096
8,0.55,0.55,17,0.463252,18,0.524258,17.60236698,50,0.484009,51,0.545587,50.2596869,33,32.65731992
9,0.55,0.55,15,0.459206,16,0.535667,15.5335269,46,0.496823,47,0.550173,46.05955014,31,30.52602324
10,0.55,0.55,16,0.484244,17,0.536358,16.30233718,48,0.449064,49,0.524238,48.67757469,32,32.37523751
11,0.55,0.55,18,0.456237,19,0.515194,18.74228675,49,0.473401,50,0.523675,49.52908064,31,30.78679389
12,0.55,0.55,18,0.469571,19,0.536282,18.45613167,50,0.465979,51,0.530714,50.5255426,32,32.06941092
13,0.55,0.55,16,0.462898,17,0.513014,16.74032245,51,0.432175,52,0.51897,51.78143902,35,35.04111657
14,0.55,0.55,17,0.461595,18,0.539465,17.49319378,51,0.465962,52,0.542636,51.44393145,34,33.95073767
15,0.55,0.55,16,0.495289,17,0.543266,16.09819288,50,0.496439,51,0.570323,50.04819717,34,33.95000429
16,0.55,0.55,16,0.457741,17,0.527066,16.60957807,50,0.499329,51,0.583442,50.00797736,34,33.39839929
17,0.55,0.55,17,0.460791,18,0.53231,17.54823194,47,0.465023,48,0.525316,47.58011709,30,30.03188516
18,0.55,0.55,16,0.462121,17,0.512517,16.75162711,49,0.465917,50,0.52603,49.56698218,33,32.81535507
19,0.55,0.55,17,0.471791,18,0.529374,17.48988417,48,0.430546,49,0.517088,48.80254674,31,31.31266257
0,0.55,0.6,16,0.452933,17,0.541953,16.52872388,48,0.482668,49,0.553534,48.24457427,32,31.71585038
1,0.55,0.6,16,0.470547,17,0.523422,16.55703073,47,0.45045,48,0.509818,47.83462471,31,31.27759398
2,0.55,0.6,17,0.475676,18,0.539416,17.3816128,48,0.472023,49,0.553219,48.34456131,31,30.96294851
3,0.55,0.6,18,0.492561,19,0.537722,18.16472177,51,0.433471,52,0.50105,51.98446263,33,33.81974086
4,0.55,0.6,18,0.448727,19,0.522857,18.69166329,50,0.436193,51,0.503659,50.94576527,32,32.25410198
5,0.55,0.6,18,0.472873,19,0.529723,18.47716799,52,0.494942,53,0.550795,52.09055915,34,33.61339116
6,0.55,0.6,19,0.495132,20,0.545842,19.09599684,50,0.489083,51,0.530169,50.26571095,31,31.1697141
7,0.55,0.6,16,0.439538,17,0.519026,16.76064312,47,0.449362,48,0.523774,47.68050852,31,30.9198654
8,0.55,0.6,18,0.483051,19,0.590529,18.15769739,48,0.44716,49,0.520637,48.7191366,30,30.56143921
9,0.55,0.6,16,0.469646,17,0.542777,16.41506338,48,0.485777,49,0.527228,48.34312803,32,31.92806465
10,0.55,0.6,17,0.466714,18,0.534993,17.48749982,48,0.436993,49,0.520423,48.75520796,31,31.26770814
11,0.55,0.6,16,0.453668,17,0.538845,16.54394966,46,0.45142,47,0.5,47,30,30.45605034
12,0.55,0.6,17,0.475962,18,0.540434,17.37284403,49,0.48455,50,0.553598,49.22375739,32,31.85091336
13,0.55,0.6,17,0.491132,18,0.559944,17.12887287,49,0.498931,50,0.56951,49.01514615,32,31.88627328
14,0.55,0.6,15,0.450803,16,0.535538,15.58059834,45,0.422045,46,0.51797,45.81266615,30,30.23206781
15,0.55,0.6,18,0.477401,19,0.512163,18.65010644,49,0.453812,50,0.529677,49.6088183,31,30.95871186
16,0.55,0.6,16,0.449529,17,0.511156,16.81897545,49,0.48208,50,0.56129,49.22623406,33,32.40725861
17,0.55,0.6,17,0.472112,18,0.537729,17.42501181,50,0.477339,51,0.549543,50.31384688,33,32.88883507
18,0.55,0.6,17,0.479551,18,0.551627,17.28371441,50,0.487838,51,0.564834,50.15795626,33,32.87424184
19,0.55,0.6,17,0.428094,18,0.515337,17.82420366,48,0.475375,49,0.553971,48.31331111,31,30.48910745
0,0.55,0.65,16,0.457771,17,0.518727,16.6927784,48,0.498619,49,0.584138,48.01614846,32,31.32337006
1,0.55,0.65,17,0.488732,18,0.576187,17.12884341,46,0.458364,47,0.524399,46.63051412,29,29.50167072
2,0.55,0.65,18,0.44813,19,0.513158,18.79765639,51,0.448427,52,0.506213,51.89248261,33,33.09482621
3,0.55,0.65,17,0.468551,18,0.507042,17.81704814,47,0.477225,48,0.535912,47.38807572,30,29.57102758
4,0.55,0.65,16,0.487754,17,0.536165,16.25295904,48,0.453408,49,0.529825,48.60970726,32,32.35674823
5,0.55,0.65,17,0.471761,18,0.556953,17.33147479,49,0.469388,50,0.54803,49.38925765,32,32.05778286
6,0.55,0.65,17,0.473831,18,0.51927,17.57591496,51,0.482903,52,0.527285,51.38522374,34,33.80930878
7,0.55,0.65,16,0.45733,17,0.528081,16.60310102,49,0.473937,50,0.53964,49.39667899,33,32.79357798
8,0.55,0.65,18,0.491616,19,0.57485,18.10072807,48,0.430209,49,0.514148,48.83144903,30,30.73072096
9,0.55,0.65,18,0.444596,19,0.5,19,49,0.485437,50,0.574689,49.16316721,31,30.16316721
10,0.55,0.65,16,0.473238,17,0.52334,16.53415033,47,0.469665,48,0.534948,47.46466921,31,30.93051888
11,0.55,0.65,16,0.484651,17,0.522039,16.41053279,48,0.45649,49,0.525659,48.62903902,32,32.21850623
12,0.55,0.65,14,0.428784,15,0.501335,14.98159915,45,0.456891,46,0.501109,45.97491972,31,30.99332057
13,0.55,0.65,18,0.492308,19,0.596118,18.07409691,48,0.436853,49,0.50656,48.9058918,30,30.8317949
14,0.55,0.65,17,0.454172,18,0.519298,17.70368209,49,0.496533,50,0.585786,49.03884463,32,31.33516254
15,0.55,0.65,16,0.484683,17,0.533063,16.31659777,48,0.455396,49,0.528853,48.60721238,32,32.29061462
16,0.55,0.65,17,0.472703,18,0.549544,17.35524004,48,0.42515,49,0.500347,48.99538545,31,31.64014541
17,0.55,0.65,16,0.442428,17,0.519298,16.74895278,49,0.471572,50,0.557823,49.32959618,33,32.5806434
18,0.55,0.65,16,0.470981,17,0.530967,16.48376288,47,0.498901,48,0.561886,47.0174486,31,30.53368572
19,0.55,0.65,16,0.431246,17,0.509576,16.87774799,49,0.453966,50,0.524454,49.6530757,33,32.77532771
0,0.55,0.7,17,0.461115,18,0.535739,17.52107901,47,0.494457,48,0.564261,47.07940806,30,29.55832905
1,0.55,0.7,19,0.487095,20,0.537377,19.25665248,50,0.426958,51,0.518162,50.800864,31,31.54421152
2,0.55,0.7,17,0.477936,18,0.533569,17.39659914,49,0.485816,50,0.54619,49.23493557,32,31.83833643
3,0.55,0.7,16,0.463432,17,0.502681,16.93169253,47,0.479753,48,0.556604,47.26345786,31,30.33176533
4,0.55,0.7,16,0.484314,17,0.513298,16.54119514,47,0.481824,48,0.577108,47.19075606,31,30.64956091
5,0.55,0.7,16,0.452888,17,0.529792,16.61260793,49,0.481356,50,0.578136,49.19264311,33,32.58003518
6,0.55,0.7,17,0.455119,18,0.533002,17.57626183,50,0.474848,51,0.528591,50.46800514,33,32.89174331
7,0.55,0.7,16,0.466339,17,0.542707,16.44077362,47,0.468397,48,0.536635,47.46312905,31,31.02235543
8,0.55,0.7,18,0.491089,19,0.543419,18.17028473,49,0.459403,50,0.515705,49.72105787,31,31.55077313
9,0.55,0.7,14,0.4681,15,0.534668,14.47920923,46,0.443228,47,0.520279,46.73681068,32,32.25760145
10,0.55,0.7,16,0.471154,17,0.544656,16.39245191,48,0.478843,49,0.57377,48.22287653,32,31.83042462
11,0.55,0.7,17,0.495088,18,0.555629,17.0811351,47,0.455746,48,0.527097,47.62022957,30,30.53909447
12,0.55,0.7,15,0.436143,16,0.522468,15.73972777,46,0.478816,47,0.570864,46.2301408,31,30.49041302
13,0.55,0.7,19,0.478401,20,0.530572,19.41400395,50,0.463687,51,0.515235,50.70445022,31,31.29044627
14,0.55,0.7,16,0.481172,17,0.537692,16.33312102,45,0.440027,46,0.518301,45.76619312,29,29.4330721
15,0.55,0.7,18,0.490037,19,0.545259,18.18041723,48,0.478261,49,0.532955,48.3974659,30,30.21704868
16,0.55,0.7,17,0.493407,18,0.582524,17.0739814,46,0.484642,47,0.55189,46.22837854,29,29.15439714
17,0.55,0.7,17,0.469242,18,0.519691,17.60968503,47,0.423883,48,0.50411,47.94877036,30,30.33908534
18,0.55,0.7,18,0.468337,19,0.529046,18.52155364,49,0.47435,50,0.536585,49.41214751,31,30.89059386
19,0.55,0.7,14,0.46295,15,0.526502,14.58298716,44,0.458187,45,0.507003,44.85654294,30,30.27355578
0,0.55,0.75,18,0.451538,19,0.512618,18.79341847,48,0.440146,49,0.527247,48.68717925,30,29.89376078
1,0.55,0.75,17,0.497516,18,0.56108,17.03907872,48,0.461803,49,0.510537,48.78378545,31,31.74470672
2,0.55,0.75,17,0.417671,18,0.516026,17.83705963,47,0.452349,48,0.514065,47.77210124,30,29.93504161
