Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
14,0.5,0.35,16,0.489432,17,0.521262,16.33201382,36,0.499322,37,0.54089,36.01631062,20,19.6842968
15,0.5,0.35,19,0.486544,20,0.522463,19.37462067,38,0.449861,39,0.539216,38.56112137,19,19.1865007
16,0.5,0.35,16,0.460938,17,0.529126,16.57285739,39,0.477974,40,0.52766,39.44330395,23,22.87044655
17,0.5,0.35,18,0.462103,19,0.525788,18.59506948,36,0.496533,37,0.514334,36.19476434,18,17.59969486
18,0.5,0.35,18,0.476648,19,0.531484,18.42585163,37,0.460719,38,0.512427,37.75966968,19,19.33381805
19,0.5,0.35,18,0.489086,19,0.549419,18.18089603,39,0.445019,40,0.522238,39.71201388,21,21.53111786
0,0.5,0.4,17,0.497106,18,0.524775,17.10459359,35,0.461792,36,0.517067,35.69123474,18,18.58664115
1,0.5,0.4,16,0.469014,17,0.508357,16.7875861,36,0.468978,37,0.531341,36.49744239,20,19.70985629
2,0.5,0.4,17,0.492679,18,0.543131,17.14510822,37,0.477366,38,0.538835,37.36821813,20,20.2231099
3,0.5,0.4,17,0.488243,18,0.50312,17.7902803,39,0.473214,40,0.516055,39.62524217,22,21.83496188
4,0.5,0.4,18,0.495633,19,0.566083,18.06198722,37,0.446704,38,0.502158,37.96108486,19,19.89909764
5,0.5,0.4,17,0.485612,18,0.545383,17.24071874,36,0.485486,37,0.537226,36.28051797,19,19.03979923
6,0.5,0.4,19,0.487075,20,0.535714,19.26573326,39,0.493641,40,0.545522,39.12256896,20,19.8568357
7,0.5,0.4,18,0.467176,19,0.522048,18.59819216,36,0.444954,37,0.509207,36.85670708,18,18.25851492
8,0.5,0.4,19,0.498596,20,0.559871,19.0229131,38,0.446648,39,0.532742,38.61969475,19,19.59678166
9,0.5,0.4,16,0.482709,17,0.524148,16.41726393,35,0.481258,36,0.504132,35.81935822,19,19.40209429
10,0.5,0.4,18,0.487937,19,0.54083,18.22806421,36,0.43395,37,0.507899,36.89318314,18,18.66511893
11,0.5,0.4,16,0.456621,17,0.532448,16.57207855,36,0.480114,37,0.51929,36.5076067,20,19.93552815
12,0.5,0.4,17,0.473433,18,0.509644,17.73367209,38,0.474359,39,0.546852,38.35370312,21,20.62003103
13,0.5,0.4,18,0.497829,19,0.516987,18.11332081,41,0.48966,42,0.595798,41.09742034,23,22.98409953
14,0.5,0.4,17,0.475694,18,0.578431,17.23658468,33,0.471014,34,0.514845,33.66131277,16,16.42472809
15,0.5,0.4,16,0.439008,17,0.501435,16.97701315,34,0.477099,35,0.526589,34.46273995,18,17.4857268
16,0.5,0.4,16,0.447173,17,0.526773,16.66365578,37,0.497989,38,0.523134,37.07997614,21,20.41632036
17,0.5,0.4,17,0.498507,18,0.556709,17.02565204,38,0.493671,39,0.547407,38.11777951,21,21.09212748
18,0.5,0.4,18,0.499322,19,0.504019,18.14434746,39,0.49084,40,0.562327,39.12813519,21,20.98378773
19,0.5,0.4,17,0.483491,18,0.538851,17.29821171,37,0.496134,38,0.514417,37.21145326,20,19.91324156
0,0.5,0.45,17,0.496979,18,0.607362,17.02736834,36,0.490591,37,0.509317,36.50245648,19,19.47508813
1,0.5,0.45,15,0.468709,16,0.512938,15.70747699,36,0.49147,37,0.538226,36.18243648,21,20.47495948
2,0.5,0.45,16,0.476562,17,0.510797,16.684621,35,0.451838,36,0.529903,35.61694742,19,18.93232641
3,0.5,0.45,15,0.443166,16,0.514331,15.79862292,37,0.492614,38,0.540264,37.15500525,22,21.35638233
4,0.5,0.45,18,0.49781,19,0.521361,18.09298968,38,0.495556,39,0.588144,38.04799758,20,19.9550079
5,0.5,0.45,15,0.486527,16,0.510101,15.57151947,36,0.468707,37,0.52024,36.60724196,21,21.03572249
6,0.5,0.45,17,0.473389,18,0.548583,17.35389792,37,0.43377,38,0.513369,37.83204563,20,20.47814771
7,0.5,0.45,17,0.465224,18,0.503566,17.90699494,39,0.496382,40,0.54142,39.08033216,22,21.17333722
8,0.5,0.45,17,0.478808,18,0.502608,17.89042017,33,0.442029,34,0.506224,33.90304541,16,16.01262524
9,0.5,0.45,18,0.498413,19,0.573263,18.0212024,34,0.459973,35,0.502886,34.93274765,16,16.91154525
10,0.5,0.45,18,0.491034,19,0.528073,18.24206917,34,0.497419,35,0.535865,34.06713312,16,15.82506395
11,0.5,0.45,17,0.484687,18,0.505435,17.73804704,39,0.467486,40,0.50625,39.83876793,22,22.10072089
12,0.5,0.45,16,0.481343,17,0.553846,16.25732728,34,0.470907,35,0.54232,34.40739081,18,18.15006353
13,0.5,0.45,16,0.490661,17,0.556204,16.14248661,36,0.468162,37,0.513867,36.69659775,20,20.55411113
14,0.5,0.45,17,0.497863,18,0.534866,17.05775207,33,0.490691,34,0.540164,33.18816324,16,16.13041117
15,0.5,0.45,17,0.479167,18,0.519006,17.52292979,37,0.482906,38,0.53882,37.3057195,20,19.78278971
16,0.5,0.45,16,0.487288,17,0.550946,16.1996921,35,0.43295,36,0.510955,35.85956028,19,19.65986818
17,0.5,0.45,17,0.490741,18,0.54571,17.16844039,33,0.462516,34,0.5231,33.61871121,16,16.45027082
18,0.5,0.45,16,0.475,17,0.543255,16.36627353,37,0.497976,38,0.55153,37.03779363,21,20.6715201
19,0.5,0.45,18,0.464964,19,0.505472,18.86491557,38,0.465444,39,0.5625,38.35604187,20,19.4911263
0,0.5,0.5,16,0.459799,17,0.531783,16.55847133,36,0.489933,37,0.505875,36.6314766,20,20.07300528
1,0.5,0.5,15,0.444444,16,0.504516,15.92482355,35,0.473277,36,0.51013,35.72512414,20,19.8003006
2,0.5,0.5,16,0.449367,17,0.504881,16.91207623,38,0.468441,39,0.538406,38.45106839,22,21.53899216
3,0.5,0.5,15,0.421438,16,0.503989,15.95167836,33,0.454094,34,0.534819,33.56867142,18,17.61699306
4,0.5,0.5,18,0.496025,19,0.530161,18.11644598,35,0.448878,36,0.510638,35.82775259,17,17.71130661
5,0.5,0.5,16,0.450685,17,0.505865,16.89371149,33,0.44513,34,0.5,34,17,17.10628851
6,0.5,0.5,16,0.487162,17,0.55205,16.1978486,36,0.494003,37,0.546708,36.11378427,20,19.91593567
7,0.5,0.5,16,0.455263,17,0.545953,16.49329584,32,0.455966,33,0.513793,32.7614782,16,16.26818236
8,0.5,0.5,17,0.481844,18,0.517129,17.51455293,37,0.471098,38,0.527126,37.51584922,20,20.00129629
9,0.5,0.5,16,0.483516,17,0.544012,16.27248083,35,0.456636,36,0.506657,35.8669159,19,19.59443507
10,0.5,0.5,16,0.481343,17,0.557471,16.24507409,33,0.469841,34,0.508661,33.77689335,17,17.53181927
