Number,GROWTH,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Actual_Timed_Gens
1,10,6,0,7,1059,6.944287063,14,987,15,1056,14.1884058,7.244118734
1,10,7,0,8,1041,7.960614793,13,953,14,1013,13.78333333,5.82271854
1,10,6,0,7,1013,6.987166831,14,916,15,1050,14.62686567,7.63969884
1,10,9,0,10,1013,9.987166831,13,906,14,1043,13.68613139,3.698964556
1,10,7,0,8,1048,7.954198473,13,970,14,1055,13.35294118,5.398742703
1,10,6,0,7,1001,6.999000999,13,963,14,1017,13.68518519,6.686184186
1,10,5,0,6,1010,5.99009901,13,880,14,1006,13.95238095,7.962281942
1,10,6,0,7,1022,6.978473581,14,965,15,1001,14.97222222,7.993748641
1,10,6,0,7,1033,6.968054211,12,820,13,1005,12.97297297,6.004918762
1,10,8,0,9,1029,8.971817298,20,979,21,1023,20.47727273,11.50545543
1,10,8,0,9,1027,8.973709834,12,903,13,1005,12.95098039,3.977270558
1,10,6,0,7,1077,6.928505107,12,773,13,1029,12.88671875,5.958213643
1,10,6,0,7,1018,6.982318271,13,920,14,1018,13.81632653,6.834008259
1,10,6,0,7,1089,6.918273646,14,922,15,1021,14.78787879,7.869605142
2,10,7,0,8,1047,7.955109838,14,980,15,1002,14.90909091,6.953981071
2,10,10,0,11,1052,10.95057034,14,924,15,1020,14.79166667,3.841096324
2,10,7,0,8,1058,7.945179584,13,949,14,1082,13.38345865,5.438279062
2,10,7,0,8,1001,7.999000999,13,880,14,1064,13.65217391,5.653172914
2,10,6,0,7,1065,6.938967136,13,911,14,1038,13.7007874,6.761820265
2,10,6,0,7,1063,6.940733772,15,988,16,1005,15.70588235,8.765148581
2,10,8,0,9,1028,8.972762646,12,915,13,1024,12.77981651,3.807053868
2,10,7,0,8,1030,7.970873786,12,833,13,1020,12.89304813,4.922174342
2,10,6,0,7,1056,6.946969697,20,970,21,1021,20.58823529,13.6412656
2,10,7,0,8,1033,7.968054211,14,957,15,1003,14.93478261,6.966728398
2,10,5,0,6,1015,5.985221675,13,984,14,1051,13.23880597,7.253584295
2,10,5,0,6,1007,5.993048659,11,786,12,1008,11.96396396,5.970915305
2,10,7,0,8,1019,7.981354269,13,961,14,1030,13.56521739,5.583863122
2,10,7,0,8,1036,7.965250965,16,985,17,1028,16.34883721,8.383586244
2,10,6,0,7,1022,6.978473581,13,964,14,1017,13.67924528,6.700771702
2,10,6,0,7,1017,6.983284169,14,960,15,1021,14.6557377,7.672453536
2,10,8,0,9,1029,8.971817298,16,971,17,1017,16.63043478,7.658617484
2,10,6,0,7,1017,6.983284169,18,974,19,1018,18.59090909,11.60762492
2,10,6,0,7,1011,6.989119683,12,845,13,1023,12.87078652,5.881666833
2,10,10,0,11,1086,10.92081031,12,857,13,1038,12.79005525,1.869244936
3,10,5,0,6,1008,5.992063492,12,888,13,1043,12.72258065,6.730517153
3,10,7,0,8,1055,7.947867299,12,969,13,1027,12.53448276,4.58661546
3,10,9,0,10,1092,9.915750916,12,860,13,1026,12.84337349,2.927622578
3,10,6,0,7,1011,6.989119683,14,891,15,1066,14.62285714,7.633737459
3,10,7,0,8,1031,7.969932105,14,965,15,1004,14.8974359,6.927503793
3,10,6,0,7,1046,6.956022945,12,914,13,1058,12.59722222,5.641199278
3,10,8,0,9,1025,8.975609756,13,962,14,1107,13.26206897,4.286459209
3,10,7,0,8,1012,7.988142292,13,943,14,1037,13.60638298,5.618240686
3,10,6,0,7,1032,6.968992248,14,963,15,1009,14.80434783,7.835355578
3,10,9,0,10,1064,9.939849624,13,937,14,1003,13.95454545,4.01469583
3,10,7,0,8,1028,7.972762646,12,777,13,1006,12.97379913,5.001036481
3,10,10,0,11,1025,10.97560976,14,953,15,1034,14.58024691,3.604637157
3,10,11,0,12,1075,11.93023256,13,838,14,1047,13.77511962,1.844887059
3,10,6,0,7,1030,6.970873786,17,929,18,1032,17.68932039,10.7184466
3,10,6,0,7,1002,6.998003992,13,928,14,1061,13.54135338,6.543349391
3,10,7,0,8,1002,7.998003992,14,990,15,1021,14.32258065,6.324576653
3,10,7,0,8,1006,7.994035785,13,933,14,1018,13.78823529,5.794199509
3,10,8,0,9,1025,8.975609756,12,888,13,1030,12.78873239,3.813122638
3,10,6,0,7,1075,6.930232558,14,992,15,1018,14.30769231,7.37745975
3,10,6,0,7,1026,6.974658869,13,953,14,1001,13.97916667,7.004507797
4,10,6,0,7,1004,6.996015936,12,874,13,1003,12.97674419,5.98072825
4,10,6,0,7,1013,6.987166831,16,947,17,1005,16.9137931,9.926626272
4,10,6,0,7,1022,6.978473581,14,984,15,1081,14.16494845,7.186474872
4,10,5,0,6,1003,5.997008973,12,878,13,1019,12.86524823,6.868239254
4,10,5,0,6,1006,5.994035785,15,974,16,1008,15.76470588,9.770670097
4,10,6,0,7,1018,6.982318271,14,907,15,1006,14.93939394,7.957075668
4,10,5,0,6,1022,5.978473581,12,966,13,1002,12.94444444,6.965970863
4,10,10,0,11,1005,10.99502488,13,961,14,1046,13.45882353,2.463798654
4,10,7,0,8,1066,7.938086304,13,960,14,1008,13.83333333,5.895247029
4,10,8,0,9,1012,8.988142292,14,971,15,1053,14.35365854,5.365516244
4,10,8,0,9,1017,8.983284169,17,963,18,1003,17.925,8.941715831
4,10,6,0,7,1011,6.989119683,13,955,14,1024,13.65217391,6.66305423
4,10,8,0,9,1007,8.993048659,18,985,19,1047,18.24193548,9.248886824
4,10,7,0,8,1010,7.99009901,13,929,14,1023,13.75531915,5.765220139
4,10,8,0,9,1051,8.951474786,14,948,15,1004,14.92857143,5.977096643
4,10,6,0,7,1012,6.988142292,11,471,12,1013,11.97601476,4.987872468
4,10,7,0,8,1026,7.974658869,16,956,17,1039,16.53012048,8.555461613
4,10,12,0,13,1009,12.99108028,13,933,14,1001,13.98529412,0.99421384
4,10,7,0,8,1012,7.988142292,15,981,16,1019,15.5,7.511857708
4,10,7,0,8,1056,7.946969697,12,826,13,1011,12.94054054,4.993570844
5,10,7,0,8,1046,7.956022945,13,923,14,1064,13.54609929,5.590076346
5,10,7,0,8,1043,7.958772771,13,954,14,1018,13.71875,5.759977229
5,10,6,0,7,1005,6.995024876,12,808,13,1051,12.79012346,5.795098581
5,10,11,0,12,1021,11.97943193,14,981,15,1044,14.3015873,2.322155372
5,10,6,0,7,1039,6.962463908,15,963,16,1014,15.7254902,8.763026288
5,10,7,0,8,1007,7.993048659,13,895,14,1049,13.68181818,5.688769522
5,10,6,0,7,1010,6.99009901,18,935,19,1037,18.6372549,11.64715589
5,10,9,0,10,1086,9.920810313,15,994,16,1037,15.13953488,5.218724571
5,10,14,0,15,1045,14.9569378,13,953,14,1035,13.57317073,-1.383767067
5,10,6,0,7,1004,6.996015936,13,949,14,1027,13.65384615,6.657830218
5,10,6,0,7,1059,6.944287063,15,996,16,1047,15.07843137,8.134144309
5,10,8,0,9,1062,8.941619586,14,974,15,1018,14.59090909,5.649289505
5,10,7,0,8,1056,7.946969697,12,949,13,1024,12.68,4.733030303
5,10,6,0,7,1017,6.983284169,14,994,15,1046,14.11538462,7.132100446
5,10,9,0,10,1075,9.930232558,13,939,14,1009,13.87142857,3.941196013
5,10,7,0,8,1024,7.9765625,13,929,14,1053,13.57258065,5.596018145
5,10,9,0,10,1065,9.938967136,13,958,14,1027,13.60869565,3.669728516
5,10,7,0,8,1025,7.975609756,13,903,14,1048,13.66896552,5.693355761
5,10,8,0,9,1006,8.994035785,14,975,15,1073,14.25510204,5.261066256
5,10,8,0,9,1048,8.954198473,14,948,15,1091,14.36363636,5.40943789
6,10,8,0,9,1046,8.956022945,13,903,14,1034,13.74045802,4.784435071
6,10,8,0,9,1094,8.914076782,19,978,20,1035,19.38596491,10.47188813
6,10,6,0,7,1037,6.964320154,13,967,14,1082,13.28695652,6.322636367
6,10,8,0,9,1014,8.986193294,13,1000,14,1024,13,4.013806706
6,10,6,0,7,1040,6.961538462,13,882,14,1048,13.71084337,6.749304912
6,10,7,0,8,1082,7.924214418,13,955,14,1021,13.68181818,5.757603764
6,10,6,0,7,1017,6.983284169,15,991,16,1017,15.34615385,8.362869677
6,10,11,0,12,1046,11.95602294,13,885,14,1037,13.75657895,1.800556003
6,10,6,0,7,1023,6.977517107,16,992,17,1021,16.27586207,9.298344962
6,10,6,0,7,1028,6.972762646,14,985,15,1009,14.625,7.652237354
6,10,5,0,6,1007,5.993048659,13,929,14,1017,13.80681818,7.813769522
6,10,7,0,8,1014,7.986193294,12,889,13,1008,12.93277311,4.946579815
6,10,7,0,8,1051,7.951474786,12,919,13,1003,12.96428571,5.012810928
6,10,6,0,7,1021,6.979431929,14,993,15,1032,14.17948718,7.20005525
6,10,5,0,6,1033,5.968054211,13,896,14,1030,13.7761194,7.808065192
6,10,5,0,6,1018,5.982318271,15,946,16,1012,15.81818182,9.835863547
6,10,8,0,9,1029,8.971817298,14,989,15,1081,14.11956522,5.147747919
6,10,6,0,7,1010,6.99009901,13,943,14,1029,13.6627907,6.672691688
6,10,8,0,9,1047,8.955109838,15,976,16,1009,15.72727273,6.77216289
6,10,5,0,6,1033,5.968054211,15,995,16,1031,15.13888889,9.170834678
7,10,7,0,8,1019,7.981354269,13,902,14,1050,13.66216216,5.680807893
7,10,8,0,9,1021,8.979431929,13,919,14,1030,13.72972973,4.7502978
7,10,9,0,10,1039,9.962463908,14,991,15,1005,14.64285714,4.680393235
7,10,5,0,6,1002,5.998003992,12,968,13,1120,12.21052632,6.212522324
7,10,6,0,7,1027,6.973709834,13,946,14,1039,13.58064516,6.606935327
7,10,6,0,7,1007,6.993048659,13,978,14,1019,13.53658537,6.543536706
7,10,6,0,7,1008,6.992063492,13,986,14,1041,13.25454545,6.262481962
7,10,7,0,8,1034,7.967117988,13,976,14,1103,13.18897638,5.22185839
7,10,7,0,8,1090,7.917431193,13,946,14,1024,13.69230769,5.7748765
7,10,6,0,7,1001,6.999000999,13,934,14,1009,13.88,6.880999001
7,10,6,0,7,1003,6.997008973,13,871,14,1020,13.86577181,6.868762839
7,10,5,0,6,1023,5.977517107,14,993,15,1002,14.77777778,8.800260671
7,10,6,0,7,1019,6.981354269,13,895,14,1005,13.95454545,6.973191186
7,10,7,0,8,1002,7.998003992,13,931,14,1034,13.66990291,5.671898921
7,10,9,0,10,1008,9.992063492,13,981,14,1003,13.86363636,3.871572872
7,10,6,0,7,1015,6.985221675,13,845,14,1010,13.93939394,6.954172265
7,10,6,0,7,1023,6.977517107,11,846,12,1020,11.88505747,4.907540365
7,10,7,0,8,1017,7.983284169,17,993,18,1011,17.38888889,9.40560472
7,10,6,0,7,1040,6.961538462,14,952,15,1007,14.87272727,7.911188811
7,10,9,0,10,1028,9.972762646,13,801,14,1004,13.98029557,4.007532921
8,10,8,0,9,1018,8.982318271,12,894,13,1034,12.75714286,3.774824586
8,10,6,0,7,1029,6.971817298,14,986,15,1020,14.41176471,7.439947408
8,10,7,0,8,1003,7.997008973,13,887,14,1059,13.65697674,5.659967771
8,10,5,0,6,1023,5.977517107,13,983,14,1026,13.39534884,7.417831731
8,10,11,0,12,1058,11.94517958,12,918,13,1023,12.78095238,0.835772797
8,10,6,0,7,1060,6.943396226,12,792,13,1035,12.85596708,5.912570852
8,10,6,0,7,1001,6.999000999,14,970,15,1051,14.37037037,7.371369371
8,10,8,0,9,1016,8.984251969,13,976,14,1018,13.57142857,4.587176603
8,10,11,0,12,1057,11.94607379,13,951,14,1063,13.4375,1.491426206
8,10,9,0,10,1087,9.919963201,16,991,17,1013,16.40909091,6.489127708
8,10,6,0,7,1004,6.996015936,13,985,14,1010,13.6,6.603984064
8,10,6,0,7,1033,6.968054211,12,769,13,1034,12.87169811,5.903643902
8,10,7,0,8,1022,7.978473581,12,737,13,1015,12.94604317,4.967569584
8,10,7,0,8,1013,7.987166831,12,952,13,1044,12.52173913,4.534572299
8,10,8,0,9,1064,8.939849624,19,996,20,1001,19.8,10.86015038
8,10,7,0,8,1002,7.998003992,13,922,14,1023,13.77227723,5.774273236
8,10,6,0,7,1009,6.991080278,12,868,13,1001,12.9924812,6.001400926
8,10,5,0,6,1035,5.966183575,12,838,13,1002,12.98780488,7.021621303
8,10,8,0,9,1039,8.962463908,14,896,15,1036,14.74285714,5.780393235
8,10,9,0,10,1027,9.973709834,12,886,13,1079,12.59067358,2.616963741
9,10,7,0,8,1068,7.936329588,13,973,14,1045,13.375,5.438670412
9,10,8,0,9,1063,8.940733772,14,969,15,1034,14.47692308,5.536189305
9,10,5,0,6,1002,5.998003992,13,939,14,1059,13.50833333,7.510329341
9,10,7,0,8,1011,7.989119683,14,982,15,1032,14.36,6.370880317
9,10,7,0,8,1020,7.980392157,13,878,14,1039,13.75776398,5.777371818
9,10,7,0,8,1065,7.938967136,16,965,17,1001,16.97222222,9.033255086
9,10,6,0,7,1010,6.99009901,13,905,14,1045,13.67857143,6.688472419
9,10,7,0,8,1110,7.900900901,15,978,16,1036,15.37931034,7.478409444
9,10,6,0,7,1065,6.938967136,13,851,14,1065,13.69626168,6.757294546
9,10,6,0,7,1037,6.964320154,13,959,14,1049,13.45555556,6.491235401
9,10,5,0,6,1001,5.999000999,13,898,14,1009,13.91891892,7.91991792
9,10,8,0,9,1017,8.983284169,12,945,13,1029,12.6547619,3.671477736
9,10,5,0,6,1015,5.985221675,13,965,14,1044,13.44303797,7.4578163
9,10,6,0,7,1011,6.989119683,13,973,14,1020,13.57446809,6.585348402
9,10,6,0,7,1009,6.991080278,18,985,19,1113,18.1171875,11.12610722
9,10,7,0,8,1027,7.973709834,12,813,13,1010,12.94923858,4.975528744
9,10,9,0,10,1007,9.993048659,14,984,15,1087,14.15533981,4.162291146
9,10,6,0,7,1056,6.946969697,15,947,16,1041,15.56382979,8.61686009
9,10,6,0,7,1031,6.969932105,12,635,13,1006,12.98382749,6.013895389
9,10,5,0,6,1037,5.964320154,13,925,14,1057,13.56818182,7.603861664
0,10.5,9,0,10,1066,9.938086304,13,935,14,1002,13.97014925,4.03206295
0,10.5,5,0,6,1027,5.973709834,12,884,13,1044,12.725,6.751290166
0,10.5,6,0,7,1037,6.964320154,11,658,12,1033,11.912,4.947679846
0,10.5,5,0,6,1039,5.962463908,12,930,13,1045,12.60869565,6.646231745
0,10.5,7,0,8,1016,7.984251969,12,896,13,1022,12.82539683,4.841144857
0,10.5,6,0,7,1020,6.980392157,13,946,14,1006,13.9,6.919607843
0,10.5,7,0,8,1024,7.9765625,14,960,15,1007,14.85106383,6.87450133
0,10.5,5,0,6,1015,5.985221675,14,979,15,1042,14.33333333,8.348111658
0,10.5,7,0,8,1016,7.984251969,14,869,15,1016,14.89115646,6.906904494
0,10.5,11,0,12,1037,11.96432015,13,845,14,1009,13.94512195,1.980801797
0,10.5,6,0,7,1004,6.996015936,12,835,13,1013,12.92696629,5.930950356
0,10.5,6,0,7,1044,6.957854406,13,934,14,1071,13.48175182,6.523897419
0,10.5,8,0,9,1062,8.941619586,13,980,14,1040,13.33333333,4.391713748
0,10.5,6,0,7,1066,6.938086304,13,981,14,1034,13.35849057,6.420404262
0,10.5,5,0,6,1035,5.966183575,13,884,14,1032,13.78378378,7.817600209
0,10.5,6,0,7,1023,6.977517107,17,983,18,1008,17.68,10.70248289
0,10.5,6,0,7,1053,6.949667616,15,997,16,1030,15.09090909,8.141241475
0,10.5,6,0,7,1013,6.987166831,13,904,14,1023,13.80672269,6.819555858
0,10.5,6,0,7,1054,6.948766603,14,911,15,1046,14.65925926,7.710492656
0,10.5,5,0,6,1023,5.977517107,11,686,12,1004,11.98742138,6.009904277
1,10.5,9,0,10,1025,9.975609756,14,982,15,1058,14.23684211,4.261232349
1,10.5,9,0,10,1030,9.970873786,12,776,13,1018,12.92561983,2.954746048
1,10.5,6,0,7,1004,6.996015936,13,966,14,1024,13.5862069,6.59019096
1,10.5,7,0,8,1011,7.989119683,13,965,14,1044,13.44303797,5.453918291
1,10.5,8,0,9,1052,8.950570342,13,944,14,1048,13.53846154,4.587891196
1,10.5,7,0,8,1004,7.996015936,17,959,18,1021,17.66129032,9.665274386
1,10.5,6,0,7,1001,6.999000999,15,925,16,1025,15.75,8.750999001
1,10.5,6,0,7,1009,6.991080278,13,925,14,1005,13.9375,6.946419722
1,10.5,7,0,8,1097,7.911577028,15,956,16,1008,15.84615385,7.934576818
1,10.5,7,0,8,1001,7.999000999,13,987,14,1015,13.46428571,5.465284715
1,10.5,7,0,8,1075,7.930232558,13,982,14,1070,13.20454545,5.274312896
1,10.5,7,0,8,1043,7.958772771,15,947,16,1015,15.77941176,7.820638994
1,10.5,6,0,7,1012,6.988142292,14,964,15,1096,14.27272727,7.28458498
1,10.5,6,0,7,1008,6.992063492,12,892,13,1002,12.98181818,5.98975469
1,10.5,11,0,12,1092,11.91575092,13,967,14,1003,13.91666667,2.000915751
1,10.5,10,0,11,1011,10.98911968,13,927,14,1005,13.93589744,2.946777752
1,10.5,7,0,8,1028,7.972762646,13,980,14,1045,13.30769231,5.334929662
1,10.5,7,0,8,1089,7.918273646,13,883,14,1019,13.86029412,5.942020472
1,10.5,5,0,6,1030,5.970873786,14,964,15,1038,14.48648649,8.5156127
1,10.5,8,0,9,1004,8.996015936,13,964,14,1002,13.94736842,4.951352485
2,10.5,7,0,8,1014,7.986193294,13,960,14,1020,13.66666667,5.680473373
2,10.5,8,0,9,1081,8.92506938,13,987,14,1055,13.19117647,4.26610709
2,10.5,9,0,10,1031,9.969932105,12,913,13,1011,12.8877551,2.917822997
2,10.5,6,0,7,1004,6.996015936,15,988,16,1015,15.44444444,8.448428508
2,10.5,7,0,8,1011,7.989119683,12,622,13,1013,12.96675192,4.977632235
2,10.5,6,0,7,1011,6.989119683,13,957,14,1020,13.68253968,6.693419999
2,10.5,7,0,8,1055,7.947867299,13,955,14,1049,13.4787234,5.530856106
2,10.5,6,0,7,1032,6.968992248,14,979,15,1044,14.32307692,7.354084675
2,10.5,6,0,7,1036,6.965250965,14,938,15,1010,14.86111111,7.895860146
2,10.5,6,0,7,1065,6.938967136,15,970,16,1039,15.43478261,8.495815473
2,10.5,5,0,6,1010,5.99009901,16,980,17,1032,16.38461538,10.39451637
2,10.5,8,0,9,1054,8.948766603,13,953,14,1032,13.59493671,4.646170105
2,10.5,8,0,9,1013,8.987166831,13,870,14,1030,13.8125,4.825333169
2,10.5,6,0,7,1001,6.999000999,13,973,14,1037,13.421875,6.422874001
2,10.5,8,0,9,1027,8.973709834,11,643,12,1003,11.99166667,3.017956832
2,10.5,8,0,9,1005,8.995024876,13,939,14,1045,13.5754717,4.580446822
2,10.5,6,0,7,1011,6.989119683,15,997,16,1013,15.1875,8.198380317
2,10.5,6,0,7,1095,6.913242009,13,925,14,1027,13.73529412,6.822052109
2,10.5,11,0,12,1008,11.99206349,12,857,13,1014,12.91082803,0.918764533
2,10.5,6,0,7,1045,6.956937799,13,990,14,1044,13.18518519,6.228247386
3,10.5,7,0,8,1022,7.978473581,12,858,13,1004,12.97260274,4.994129159
3,10.5,9,0,10,1041,9.960614793,13,950,14,1045,13.52631579,3.565700996
3,10.5,7,0,8,1044,7.957854406,13,955,14,1016,13.73770492,5.779850512
3,10.5,7,0,8,1031,7.969932105,13,967,14,1013,13.7173913,5.7474592
3,10.5,6,0,7,1038,6.963391137,13,934,14,1012,13.84615385,6.882762709
3,10.5,6,0,7,1013,6.987166831,13,916,14,1022,13.79245283,6.805285999
3,10.5,10,0,11,1051,10.95147479,14,934,15,1024,14.73333333,3.781858547
3,10.5,7,0,8,1028,7.972762646,13,951,14,1016,13.75384615,5.781083508
3,10.5,6,0,7,1017,6.983284169,13,985,14,1026,13.36585366,6.382569489
3,10.5,6,0,7,1019,6.981354269,14,994,15,1001,14.85714286,7.875788588
3,10.5,11,0,12,1066,11.9380863,12,880,13,1004,12.96774194,1.029655632
3,10.5,7,0,8,1053,7.949667616,12,787,13,1016,12.930131,4.980463388
3,10.5,6,0,7,1019,6.981354269,12,815,13,1008,12.95854922,5.977194954
3,10.5,6,0,7,1065,6.938967136,16,960,17,1061,16.3960396,9.457072468
3,10.5,6,0,7,1001,6.999000999,13,924,14,1010,13.88372093,6.884719931
3,10.5,10,0,11,1057,10.94607379,13,934,14,1096,13.40740741,2.461333614
3,10.5,8,0,9,1030,8.970873786,13,884,14,1008,13.93548387,4.964610085
3,10.5,7,0,8,1035,7.966183575,14,938,15,1019,14.7654321,6.799248524
3,10.5,9,0,10,1078,9.927643785,13,849,14,1013,13.92073171,3.993087923
3,10.5,5,0,6,1032,5.968992248,13,902,14,1052,13.65333333,7.684341085
4,10.5,7,0,8,1023,7.977517107,12,885,13,1045,12.71875,4.741232893
4,10.5,8,0,9,1034,8.967117988,13,970,14,1018,13.625,4.657882012
4,10.5,6,0,7,1005,6.995024876,13,940,14,1020,13.75,6.754975124
4,10.5,6,0,7,1025,6.975609756,13,990,14,1035,13.22222222,6.246612466
4,10.5,6,0,7,1077,6.928505107,14,951,15,1021,14.7,7.771494893
4,10.5,8,0,9,1025,8.975609756,12,961,13,1025,12.609375,3.633765244
4,10.5,5,0,6,1005,5.995024876,14,990,15,1063,14.1369863,8.141961426
4,10.5,6,0,7,1033,6.968054211,12,875,13,1033,12.79113924,5.823085029
4,10.5,8,0,9,1038,8.963391137,17,954,18,1026,17.63888889,8.675497752
4,10.5,7,0,8,1017,7.983284169,16,994,17,1082,16.06818182,8.084897649
4,10.5,7,0,8,1026,7.974658869,14,976,15,1096,14.2,6.225341131
4,10.5,7,0,8,1049,7.953288847,13,986,14,1033,13.29787234,5.344583494
4,10.5,5,0,6,1005,5.995024876,13,915,14,1020,13.80952381,7.814498934
4,10.5,6,0,7,1034,6.967117988,12,906,13,1009,12.91262136,5.945503371
4,10.5,8,0,9,1056,8.946969697,13,955,14,1012,13.78947368,4.842503987
4,10.5,7,0,8,1010,7.99009901,12,939,13,1036,12.62886598,4.638766969
4,10.5,6,0,7,1011,6.989119683,13,942,14,1056,13.50877193,6.519652246
4,10.5,6,0,7,1030,6.970873786,12,830,13,1006,12.96590909,5.995035305
4,10.5,6,0,7,1035,6.966183575,14,970,15,1020,14.6,7.633816425
4,10.5,8,0,9,1046,8.956022945,13,953,14,1092,13.3381295,4.382106552
5,10.5,10,0,11,1004,10.99601594,11,832,12,1001,11.99408284,0.998066904
5,10.5,6,0,7,1023,6.977517107,12,738,13,1059,12.81619938,5.83868227
5,10.5,7,0,8,1019,7.981354269,11,602,12,1043,11.90249433,3.921140062
5,10.5,8,0,9,1023,8.977517107,13,886,14,1024,13.82608696,4.84856985
5,10.5,5,0,6,1022,5.978473581,14,999,15,1017,14.05555556,8.077081974
5,10.5,8,0,9,1005,8.995024876,13,925,14,1068,13.52447552,4.529450649
5,10.5,9,0,10,1079,9.926784059,14,953,15,1032,14.59493671,4.66815265
5,10.5,7,0,8,1006,7.994035785,16,987,17,1013,16.5,8.505964215
5,10.5,8,0,9,1048,8.954198473,16,990,17,1033,16.23255814,7.278359666
5,10.5,5,0,6,1002,5.998003992,13,934,14,1045,13.59459459,7.596590603
5,10.5,6,0,7,1009,6.991080278,15,922,16,1038,15.67241379,8.681333516
5,10.5,6,0,7,1061,6.942507069,15,942,16,1013,15.81690141,8.87439434
5,10.5,9,0,10,1084,9.922509225,14,966,15,1046,14.425,4.502490775
5,10.5,6,0,7,1021,6.979431929,15,991,16,1026,15.25714286,8.277710928
5,10.5,7,0,8,1119,7.893655049,13,946,14,1007,13.8852459,5.991590852
5,10.5,6,0,7,1040,6.961538462,15,985,16,1069,15.17857143,8.217032967
5,10.5,6,0,7,1023,6.977517107,13,991,14,1010,13.47368421,6.496167104
5,10.5,6,0,7,1009,6.991080278,12,853,13,1019,12.88554217,5.894461891
5,10.5,10,0,11,1058,10.94517958,13,959,14,1001,13.97619048,3.031010892
5,10.5,8,0,9,1057,8.946073794,15,979,16,1021,15.5,6.553926206
6,10.5,6,0,7,1028,6.972762646,19,992,20,1019,19.2962963,12.32353365
6,10.5,8,0,9,1005,8.995024876,16,994,17,1016,16.27272727,7.277702397
6,10.5,6,0,7,1037,6.964320154,13,992,14,1091,13.08080808,6.116487927
6,10.5,6,0,7,1024,6.9765625,13,986,14,1036,13.28,6.3034375
6,10.5,10,0,11,1017,10.98328417,11,752,12,1014,11.94656489,0.963280716
6,10.5,7,0,8,1035,7.966183575,14,931,15,1062,14.52671756,6.560533982
6,10.5,12,0,13,1036,12.96525097,12,799,13,1012,12.94366197,-0.021588993
6,10.5,5,0,6,1017,5.983284169,14,917,15,1006,14.93258427,8.949300101
6,10.5,7,0,8,1060,7.943396226,14,992,15,1027,14.22857143,6.285175202
6,10.5,6,0,7,1141,6.876424189,13,947,14,1032,13.62352941,6.747105222
6,10.5,7,0,8,1066,7.938086304,13,905,14,1049,13.65972222,5.721635918
6,10.5,7,0,8,1073,7.931966449,14,989,15,1030,14.26829268,6.336326234
6,10.5,7,0,8,1016,7.984251969,16,959,17,1016,16.71929825,8.735046277
6,10.5,6,0,7,1038,6.963391137,14,951,15,1033,14.59756098,7.634169839
6,10.5,9,0,10,1026,9.974658869,17,998,18,1113,17.0173913,7.042732435
6,10.5,12,0,13,1045,12.9569378,14,919,15,1021,14.79411765,1.837179848
6,10.5,7,0,8,1013,7.987166831,14,954,15,1036,14.56097561,6.573808779
6,10.5,6,0,7,1066,6.938086304,16,988,17,1045,16.21052632,9.272440012
6,10.5,7,0,8,1054,7.948766603,13,974,14,1018,13.59090909,5.642142487
6,10.5,9,0,10,1105,9.904977376,13,996,14,1008,13.33333333,3.428355958
7,10.5,6,0,7,1044,6.957854406,18,927,19,1010,18.87951807,11.92166367
7,10.5,7,0,8,1004,7.996015936,16,995,17,1076,16.0617284,8.065712459
7,10.5,7,0,8,1017,7.983284169,14,946,15,1010,14.84375,6.860465831
7,10.5,6,0,7,1063,6.940733772,13,945,14,1006,13.90163934,6.960905572
7,10.5,5,0,6,1062,5.941619586,13,991,14,1033,13.21428571,7.272666129
7,10.5,6,0,7,1016,6.984251969,14,959,15,1049,14.45555556,7.471303587
7,10.5,8,0,9,1025,8.975609756,14,993,15,1071,14.08974359,5.114133834
7,10.5,7,0,8,1039,7.962463908,12,875,13,1081,12.60679612,4.644332209
7,10.5,7,0,8,1039,7.962463908,16,975,17,1065,16.27777778,8.31531387
7,10.5,6,0,7,1029,6.971817298,14,949,15,1063,14.44736842,7.475551123
7,10.5,9,0,10,1059,9.944287063,14,946,15,1016,14.77142857,4.827141508
7,10.5,7,0,8,1046,7.956022945,13,955,14,1047,13.48913043,5.53310749
7,10.5,6,0,7,1036,6.965250965,13,978,14,1004,13.84615385,6.880902881
7,10.5,9,0,10,1016,9.984251969,17,997,18,1034,17.08108108,7.096829113
7,10.5,6,0,7,1007,6.993048659,16,993,17,1021,16.25,9.256951341
7,10.5,7,0,8,1001,7.999000999,12,978,13,1055,12.28571429,4.286713287
7,10.5,8,0,9,1051,8.951474786,14,998,15,1087,14.02247191,5.070997124
7,10.5,6,0,7,1027,6.973709834,15,964,16,1077,15.31858407,8.344874236
7,10.5,11,0,12,1040,11.96153846,13,940,14,1004,13.9375,1.975961538
7,10.5,6,0,7,1047,6.955109838,12,958,13,1030,12.58333333,5.628223496
8,10.5,6,0,7,1039,6.962463908,14,920,15,1008,14.90909091,7.946627001
8,10.5,7,0,8,1020,7.980392157,17,984,18,1025,17.3902439,9.409851746
8,10.5,8,0,9,1008,8.992063492,13,979,14,1020,13.51219512,4.52013163
8,10.5,11,0,12,1040,11.96153846,17,998,18,1079,17.02469136,5.063152896
8,10.5,6,0,7,1082,6.924214418,12,730,13,1020,12.93103448,6.006820065
8,10.5,10,0,11,1006,10.99403579,15,923,16,1036,15.68141593,4.687380144
